 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
14	14	110.735	262.608	43.768	25.000	13.000	0.000	0.000	56.643	0	22.768	22.768	streak	0.426	free	98.429	98.429	124.740	135.909	yes	streak-free
15	15	132.772	166.527	27.755	17.109	76.797	0.109	0.797	56.326	0	156.732	265.759	spot	0.488	free	128.102	128.102	125.356	136.552	yes	spot-free
16	16	114.191	203.676	33.946	33.000	66.250	0.000	0.250	60.568	0	22.768	191.849	Undefined	0.441	free	86.102	86.102	124.733	135.901	yes	Undefined-free
17	17	122.656	250.665	41.777	55.000	54.031	0.000	0.031	55.716	0	22.768	30.222	streak	0.478	free	91.878	91.878	124.681	135.847	yes	streak-free
18	18	124.512	263.602	43.934	86.000	78.891	0.000	-0.109	45.279	0	22.768	171.304	Undefined	0.461	free	106.490	106.490	124.738	135.907	yes	Undefined-free
19	19	99.870	368.265	61.378	18.344	85.922	0.344	-0.078	37.528	0	86.976	105.420	streak	0.375	free	90.755	90.755	123.493	134.605	yes	streak-free
20	20	114.073	398.845	66.474	71.562	47.000	-0.438	0.000	44.524	0	88.471	27.673	streak	0.388	free	99.469	99.469	123.082	134.176	yes	streak-free
21	21	116.444	323.430	53.905	32.000	36.312	0.000	0.312	49.111	0	22.768	78.565	streak	0.450	free	102.633	102.633	122.823	133.905	yes	streak-free
22	22	103.051	263.446	43.908	40.984	21.000	-0.016	0.000	34.691	0	22.768	22.768	streak	0.355	free	91.959	91.959	121.979	133.023	yes	streak-free
23	23	129.519	231.338	38.556	10.000	74.000	0.000	0.000	47.900	0	22.768	22.768	streak	0.446	free	106.755	106.755	122.359	133.420	yes	streak-free
24	24	102.579	255.395	42.566	41.969	37.641	-0.031	-0.359	51.924	0	415.298	82.325	streak	0.488	free	95.918	95.918	121.584	132.611	yes	streak-free
25	28	124.639	228.758	38.126	22.000	26.016	0.000	0.016	46.693	0	22.768	28.146	streak	0.393	free	104.102	104.102	120.977	131.976	yes	streak-free
26	29	103.836	246.211	41.035	69.000	54.000	0.000	0.000	52.706	0	22.768	22.768	streak	0.381	free	72.959	72.959	120.387	131.359	yes	streak-free
27	30	117.873	133.732	22.289	35.016	7.969	1.016	-0.031	53.655	0	420.569	33.992	streak	0.484	free	111.082	111.082	120.340	131.310	yes	streak-free
28	31	99.500	298.852	49.809	47.453	79.547	0.453	-0.453	39.237	0	170.065	97.909	streak	0.417	free	93.694	93.694	119.663	130.602	yes	streak-free
29	32	119.895	222.188	37.031	11.984	10.000	-0.016	0.000	44.485	0	30.022	22.768	streak	0.355	free	100.653	100.653	119.710	130.652	yes	streak-free
30	33	105.358	236.933	39.489	35.000	21.984	0.000	-0.016	47.771	0	24.972	22.768	streak	0.372	free	73.571	73.571	119.286	130.208	yes	streak-free
31	34	107.684	438.640	73.107	19.531	37.016	-0.469	0.016	53.292	0	81.496	125.977	streak	0.458	free	91.612	91.612	118.961	129.868	yes	streak-free
32	36	113.929	282.114	47.019	79.703	81.000	-0.297	0.000	42.979	0	79.833	22.768	streak	0.412	free	95.571	95.571	118.845	129.746	yes	streak-free
33	37	111.565	229.096	38.183	36.891	54.562	-0.109	-0.438	48.661	0	174.238	113.648	spot	0.453	free	95.980	95.980	118.666	129.559	yes	spot-free
34	38	105.583	341.442	56.907	23.344	50.406	0.344	0.406	43.314	0	111.518	81.796	streak	0.413	free	89.857	89.857	118.327	129.204	yes	streak-free
35	39	126.534	205.244	34.207	73.000	20.000	0.000	0.000	56.957	0	22.768	22.768	streak	0.419	free	97.796	97.796	118.588	129.478	yes	streak-free
36	40	111.259	159.992	26.665	75.984	28.531	-0.016	-0.469	50.830	0	22.768	309.671	Undefined	0.412	free	95.612	95.612	118.422	129.304	yes	Undefined-free
37	41	110.464	222.056	37.009	10.000	52.125	0.000	0.125	45.849	0	22.768	118.027	streak	0.354	free	90.265	90.265	118.244	129.118	yes	streak-free
38	42	101.076	337.547	56.258	65.516	42.375	0.516	0.375	37.053	0	137.173	79.926	streak	0.369	free	98.102	98.102	117.835	128.690	yes	streak-free
39	43	116.992	207.291	34.549	68.000	65.000	0.000	0.000	45.809	0	22.768	22.768	streak	0.359	free	87.204	87.204	117.844	128.699	yes	streak-free
40	44	112.812	212.462	35.410	38.000	79.188	0.000	0.188	42.320	0	22.768	124.023	streak	0.398	free	106.449	106.449	117.750	128.602	yes	streak-free
41	45	118.254	329.866	54.978	66.000	87.422	0.000	0.422	49.358	0	22.768	83.565	streak	0.418	free	97.857	97.857	117.791	128.644	yes	streak-free
42	46	99.660	282.229	47.038	41.375	14.000	0.375	0.000	35.451	0	104.083	22.768	streak	0.355	free	86.286	86.286	117.397	128.232	yes	streak-free
43	48	127.619	187.072	31.179	51.000	30.000	0.000	0.000	49.097	0	22.768	22.768	streak	0.429	free	99.816	99.816	117.197	128.023	yes	streak-free
44	49	109.516	390.823	65.137	66.516	80.641	0.516	-0.359	44.971	0	96.995	92.739	streak	0.418	free	99.980	99.980	117.056	127.876	yes	streak-free
45	51	123.019	189.629	31.605	88.984	73.000	-0.016	0.000	54.805	0	23.485	25.057	streak	0.443	free	106.449	106.449	117.209	128.035	yes	streak-free
46	53	97.927	206.879	34.480	74.016	37.125	0.016	0.125	36.810	0	27.911	163.931	Undefined	0.349	free	84.408	84.408	116.832	127.641	yes	Undefined-free
47	55	112.789	116.549	19.425	89.250	37.188	1.250	1.188	53.248	0	409.298	89.214	streak	0.435	free	103.469	103.469	116.409	127.198	no	streak-free
48	57	121.285	157.591	26.265	11.562	26.969	0.562	-0.031	46.438	0	184.299	23.491	streak	0.385	free	103.592	103.592	116.528	127.323	yes	streak-free
49	59	103.417	198.620	33.103	62.984	51.000	-0.016	0.000	48.451	0	22.768	22.768	streak	0.419	free	91.551	91.551	116.299	127.083	yes	streak-free
50	62	98.569	195.405	32.567	24.000	44.000	0.000	0.000	50.102	0	22.768	22.768	streak	0.379	free	88.755	88.755	115.987	126.757	yes	streak-free
51	67	105.691	172.561	28.760	62.812	23.297	-0.188	0.297	44.718	0	242.128	173.263	spot	0.416	free	103.837	103.837	115.911	126.677	yes	spot-free
52	78	114.911	213.958	35.660	91.000	27.297	0.000	0.297	41.355	0	32.635	79.264	streak	0.391	free	103.980	103.980	115.915	126.681	yes	streak-free
53	81	102.585	172.427	28.738	54.000	84.984	0.000	-0.016	47.202	0	22.768	29.273	streak	0.357	free	83.224	83.224	115.702	126.459	yes	streak-free
54	83	98.981	149.763	24.961	58.344	77.984	0.344	-0.016	45.238	0	287.738	29.553	streak	0.409	free	90.347	90.347	115.434	126.178	yes	streak-free
