ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
21	77.927	161.189	26.865	20.000	84.016	0.000	0.016	33.805	0	22.768	26.244	streak	0.460	free	70.306	70.306	79.876	88.814	yes	streak-free
22	81.140	254.787	42.465	38.000	53.531	0.000	-0.469	37.305	0	22.768	94.011	streak	0.494	free	71.020	71.020	79.988	88.932	yes	streak-free
24	76.443	157.970	26.328	80.984	86.000	-0.016	0.000	35.118	0	23.306	22.768	streak	0.421	free	68.224	68.224	79.886	88.824	yes	streak-free
26	86.574	144.288	24.048	60.000	55.000	0.000	0.000	34.120	0	22.768	22.768	streak	0.441	free	73.939	73.939	79.637	88.561	yes	streak-free
27	80.496	167.023	27.837	75.625	61.984	-0.375	-0.016	36.759	0	132.480	22.768	streak	0.434	free	63.571	63.571	79.716	88.645	yes	streak-free
28	77.093	150.862	25.144	16.000	31.000	0.000	0.000	34.731	0	22.768	22.768	streak	0.438	free	62.224	62.224	79.663	88.589	yes	streak-free
30	73.554	155.585	25.931	32.000	25.984	0.000	-0.016	32.811	0	22.768	25.051	streak	0.429	free	64.755	64.755	79.312	88.218	yes	streak-free
32	72.127	102.223	17.037	82.688	14.984	-0.312	-0.016	30.117	0	113.841	299.546	Undefined	0.443	free	75.755	75.755	79.112	88.007	yes	Undefined-free
33	80.000	251.697	41.949	47.297	57.500	0.297	-0.500	36.725	0	80.293	92.774	streak	0.472	free	66.918	66.918	79.180	88.078	yes	streak-free
34	72.062	96.297	16.050	38.000	16.516	0.000	-0.484	25.770	0	22.768	392.212	Undefined	0.392	free	68.449	68.449	78.995	87.883	yes	Undefined-free
36	71.702	233.641	38.940	86.703	88.594	-0.297	-0.406	22.692	0	101.819	86.629	streak	0.352	free	64.061	64.061	78.810	87.688	yes	streak-free
37	77.251	147.011	24.502	84.984	59.000	-0.016	0.000	30.386	0	23.485	27.700	streak	0.336	free	68.939	68.939	78.800	87.677	yes	streak-free
38	76.441	147.613	24.602	70.984	21.984	-0.016	-0.016	29.535	0	29.025	23.485	streak	0.388	free	67.020	67.020	78.767	87.642	yes	streak-free
40	78.101	199.471	33.245	11.656	23.547	-0.344	-0.453	31.896	0	144.160	80.119	streak	0.453	free	64.551	64.551	78.781	87.657	yes	streak-free
43	74.457	144.299	24.050	75.000	16.000	0.000	0.000	30.158	0	22.768	22.768	streak	0.346	free	63.429	63.429	78.697	87.568	yes	streak-free
44	79.284	138.519	23.087	71.000	68.000	0.000	0.000	30.513	0	27.287	22.768	streak	0.426	free	67.694	67.694	78.744	87.618	yes	streak-free
45	71.365	145.409	24.235	10.000	90.000	0.000	0.000	32.675	0	22.768	22.768	streak	0.374	free	60.531	60.531	78.585	87.450	yes	streak-free
46	79.462	164.157	27.360	32.812	78.234	-0.188	0.234	32.034	0	91.955	81.849	streak	0.426	free	63.980	63.980	78.637	87.505	yes	streak-free
47	81.167	112.688	18.781	82.031	74.250	0.031	0.250	34.734	0	33.231	353.382	Undefined	0.496	free	63.776	63.776	78.728	87.601	yes	Undefined-free
48	80.262	133.696	22.283	49.000	24.000	0.000	0.000	29.533	0	22.768	22.768	streak	0.437	free	71.204	71.204	78.793	87.670	yes	streak-free
49	70.374	253.146	42.191	13.484	58.125	-0.516	0.125	31.830	0	79.571	133.834	streak	0.407	free	56.531	56.531	78.626	87.493	yes	streak-free
52	73.972	134.303	22.384	41.984	11.000	-0.016	0.000	31.510	0	22.768	22.768	streak	0.314	free	57.735	57.735	78.547	87.410	yes	streak-free
57	66.471	197.507	32.918	79.281	30.578	0.281	-0.422	30.638	0	85.754	116.573	streak	0.376	free	53.714	53.714	78.097	86.934	yes	streak-free
58	76.229	129.160	21.527	39.000	82.312	0.000	0.312	31.338	0	22.768	223.824	Undefined	0.423	free	67.653	67.653	78.083	86.919	yes	Undefined-free
59	62.226	198.911	33.152	20.656	48.281	-0.344	0.281	26.936	0	85.758	143.042	streak	0.349	free	57.429	57.429	77.777	86.596	yes	streak-free
62	67.090	183.671	30.612	91.000	55.375	0.000	0.375	31.623	0	22.768	85.931	streak	0.325	free	49.673	49.673	77.584	86.392	yes	streak-free
65	74.565	149.823	24.970	32.000	62.500	0.000	0.500	32.547	0	22.768	120.118	streak	0.373	free	59.755	59.755	77.547	86.353	yes	streak-free
66	62.938	99.528	16.588	44.000	18.578	0.000	0.578	23.391	0	22.768	226.886	Undefined	0.315	free	57.980	57.980	77.284	86.075	yes	Undefined-free
69	78.027	159.915	26.653	21.000	17.625	0.000	-0.375	34.634	0	22.768	85.254	streak	0.406	free	66.265	66.265	77.322	86.115	yes	streak-free
70	77.321	95.185	15.864	46.062	26.750	-0.938	-0.250	34.242	0	280.514	90.227	streak	0.441	free	73.735	73.735	77.344	86.139	yes	streak-free
72	72.855	91.424	15.237	79.375	22.734	-0.625	-0.266	25.249	0	415.743	81.330	streak	0.362	free	69.694	69.694	77.283	86.075	yes	streak-free
73	72.775	147.833	24.639	25.000	71.281	0.000	0.281	27.044	0	31.657	72.703	streak	0.275	free	55.735	55.735	77.223	86.011	yes	streak-free
76	65.176	73.015	12.169	21.359	76.734	-0.641	-0.266	24.680	0	380.945	210.106	spot	0.370	free	69.755	69.755	77.030	85.806	no	spot-free
91	71.972	121.318	20.220	18.000	39.484	0.000	-0.516	34.854	0	22.768	98.686	streak	0.386	free	53.939	53.939	76.735	85.495	yes	streak-free
