ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
13	77.816	211.201	18.365	37.750	75.000	-0.250	0.000	28.086	0	77.420	22.768	streak	0.376	free	67.367	67.367	80.692	89.675	yes	streak-free
15	67.311	164.941	14.343	82.516	61.688	-0.484	-0.312	28.715	0	97.144	403.748	Undefined	0.485	free	71.143	71.143	79.612	88.534	yes	Undefined-free
16	86.813	157.954	13.735	40.000	10.000	0.000	0.000	36.856	0	22.768	22.768	streak	0.455	free	70.837	70.837	80.205	89.161	yes	streak-free
17	78.726	165.319	14.376	27.000	87.000	0.000	0.000	32.501	0	22.768	22.768	streak	0.445	free	65.490	65.490	80.254	89.212	yes	streak-free
18	71.942	127.674	11.102	49.812	23.375	-0.188	0.375	38.066	0	392.477	89.917	streak	0.470	free	72.816	72.816	79.920	88.860	yes	streak-free
19	66.457	156.731	13.629	59.922	89.516	-0.078	-0.484	31.173	0	132.918	155.904	spot	0.472	free	66.163	66.163	79.332	88.239	yes	spot-free
20	76.449	164.376	14.294	74.016	55.016	0.016	0.016	30.036	0	30.447	28.586	streak	0.370	free	69.612	69.612	79.303	88.208	yes	streak-free
21	73.564	272.759	23.718	82.578	35.000	-0.422	0.000	36.257	0	82.137	22.768	streak	0.439	free	61.204	61.204	79.139	88.035	yes	streak-free
22	69.482	161.685	14.060	28.281	58.984	0.281	-0.016	31.384	0	136.609	26.667	streak	0.442	free	61.816	61.816	78.805	87.682	yes	streak-free
23	65.378	179.638	15.621	12.000	35.859	0.000	-0.141	27.243	0	23.130	94.308	streak	0.353	free	54.388	54.388	78.321	87.171	yes	streak-free
24	73.503	191.776	16.676	89.031	66.781	0.031	-0.219	28.096	0	24.604	82.809	streak	0.369	free	61.490	61.490	78.216	87.060	yes	streak-free
25	76.617	105.201	9.148	25.844	77.188	-0.156	0.188	33.421	0	140.526	340.462	Undefined	0.467	free	77.204	77.204	78.244	87.090	yes	Undefined-free
27	74.132	254.226	22.107	52.578	54.031	-0.422	0.031	28.404	0	88.471	169.189	Undefined	0.456	free	61.265	61.265	77.951	86.780	yes	Undefined-free
28	72.310	158.707	13.801	20.000	91.000	0.000	0.000	29.978	0	22.768	22.768	streak	0.363	free	57.510	57.510	77.832	86.654	yes	streak-free
30	73.133	237.757	20.675	75.766	74.469	-0.234	0.469	27.551	0	139.526	79.926	streak	0.388	free	65.837	65.837	77.481	86.284	yes	streak-free
31	73.753	284.246	24.717	14.766	51.531	-0.234	-0.469	29.946	0	75.503	90.227	streak	0.402	free	68.163	68.163	77.435	86.235	yes	streak-free
32	80.744	212.068	18.441	68.172	49.391	0.172	0.391	31.966	0	186.327	78.462	streak	0.472	free	72.102	72.102	77.611	86.420	yes	streak-free
34	75.295	170.299	14.809	18.031	30.781	0.031	-0.219	31.413	0	22.947	102.133	streak	0.363	free	62.041	62.041	77.610	86.420	yes	streak-free
35	77.904	118.564	10.310	54.906	37.641	-0.094	-0.359	34.995	0	158.936	239.130	spot	0.474	free	79.490	79.490	77.686	86.500	yes	spot-free
37	77.618	204.740	17.804	72.000	33.359	0.000	0.359	33.639	0	22.768	79.468	streak	0.444	free	72.204	72.204	77.750	86.568	yes	streak-free
38	77.109	147.172	12.798	16.125	58.984	0.125	-0.016	36.800	0	143.869	22.947	streak	0.444	free	71.224	71.224	77.796	86.617	yes	streak-free
39	69.350	168.045	14.613	54.297	71.047	0.297	0.047	28.765	0	103.949	172.786	Undefined	0.405	free	66.020	66.020	77.630	86.441	yes	Undefined-free
40	76.707	204.197	17.756	57.469	8.297	0.469	0.297	33.814	0	83.159	116.365	streak	0.465	free	66.796	66.796	77.666	86.479	yes	streak-free
41	80.834	117.395	10.208	73.625	10.500	-0.375	0.500	40.422	0	92.332	262.500	Undefined	0.448	free	72.898	72.898	77.807	86.627	yes	Undefined-free
42	72.054	72.094	6.269	74.625	22.422	0.625	0.422	33.629	0	239.409	360.311	spot	0.461	free	76.429	76.429	77.720	86.536	no	spot-free
44	77.790	134.407	11.688	23.984	39.000	-0.016	0.000	23.076	0	23.306	22.768	streak	0.335	free	65.143	65.143	77.778	86.597	yes	streak-free
45	80.031	132.293	11.504	87.984	10.000	-0.016	0.000	35.541	0	22.768	22.768	streak	0.416	free	63.000	63.000	77.887	86.712	yes	streak-free
46	75.016	133.920	11.645	13.219	90.406	0.219	0.406	31.252	0	117.917	180.127	spot	0.429	free	66.735	66.735	77.873	86.698	yes	spot-free
47	74.442	134.475	11.694	64.000	29.000	0.000	0.000	26.876	0	22.768	22.768	streak	0.335	free	62.551	62.551	77.848	86.671	yes	streak-free
48	79.391	141.782	12.329	11.266	82.000	0.266	0.000	34.856	0	79.461	22.768	streak	0.409	free	68.388	68.388	77.933	86.761	yes	streak-free
50	70.512	68.813	5.984	14.906	13.453	-0.094	-0.547	28.852	0	215.122	456.067	Undefined	0.415	free	79.653	79.653	77.618	86.429	no	Undefined-free
51	71.608	132.123	11.489	66.984	22.953	-0.016	-0.047	32.393	0	22.768	106.293	streak	0.402	free	59.735	59.735	77.541	86.347	yes	streak-free
52	77.723	73.101	6.357	80.453	86.922	-0.547	-0.078	33.022	0	225.222	204.914	spot	0.422	free	72.653	72.653	77.592	86.400	no	spot-free
53	76.357	163.224	14.193	34.828	12.969	-0.172	-0.031	36.163	0	158.936	90.338	streak	0.443	free	65.837	65.837	77.613	86.423	yes	streak-free
56	67.160	173.916	15.123	69.453	40.516	0.453	-0.484	30.645	0	84.588	247.563	Undefined	0.390	free	57.449	57.449	77.453	86.254	yes	Undefined-free
59	72.865	200.404	17.426	22.141	67.578	0.141	-0.422	26.032	0	95.056	81.819	streak	0.340	free	57.490	57.490	77.409	86.207	yes	streak-free
61	72.904	134.197	11.669	90.984	77.688	-0.016	-0.312	25.682	0	22.768	167.847	Undefined	0.370	free	66.000	66.000	77.368	86.163	yes	Undefined-free
62	74.213	219.584	19.094	7.703	65.359	-0.297	0.359	29.196	0	72.297	92.092	streak	0.388	free	62.082	62.082	77.352	86.147	yes	streak-free
63	60.907	80.303	6.983	39.594	56.078	0.594	0.078	31.392	0	474.666	216.964	Undefined	0.478	free	64.673	64.673	77.095	85.875	no	Undefined-free
64	73.554	119.389	10.382	46.000	65.000	0.000	0.000	30.455	0	22.768	22.768	streak	0.338	free	59.163	59.163	77.072	85.852	yes	streak-free
66	82.093	138.568	12.049	86.703	84.000	-0.297	0.000	32.379	0	85.215	22.768	streak	0.394	free	63.857	63.857	77.010	85.786	yes	streak-free
73	73.716	116.020	10.089	50.016	89.984	0.016	-0.016	28.118	0	29.019	22.947	streak	0.368	free	67.184	67.184	76.255	84.987	yes	streak-free
99	65.772	88.927	7.733	14.469	42.156	0.469	0.156	25.270	0	387.882	74.923	streak	0.348	free	60.184	60.184	76.115	84.839	yes	streak-free
