ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
18	71.942	127.674	21.279	49.812	23.375	-0.188	0.375	38.066	0	392.477	89.917	streak	0.470	free	72.816	72.816	78.820	87.698	yes	streak-free
19	66.457	156.731	26.122	59.922	89.516	-0.078	-0.484	31.173	0	132.918	155.904	spot	0.472	free	66.163	66.163	78.232	87.077	yes	spot-free
20	76.449	164.376	27.396	74.016	55.016	0.016	0.016	30.036	0	30.447	28.586	streak	0.370	free	69.612	69.612	78.203	87.046	yes	streak-free
21	73.564	272.759	45.460	82.578	35.000	-0.422	0.000	36.257	0	82.137	22.768	streak	0.439	free	61.204	61.204	78.039	86.873	yes	streak-free
22	69.482	161.685	26.948	28.281	58.984	0.281	-0.016	31.384	0	136.609	26.667	streak	0.442	free	61.816	61.816	77.705	86.520	yes	streak-free
23	65.378	179.638	29.940	12.000	35.859	0.000	-0.141	27.243	0	23.130	94.308	streak	0.353	free	54.388	54.388	77.221	86.009	yes	streak-free
24	73.503	191.776	31.963	89.031	66.781	0.031	-0.219	28.096	0	24.604	82.809	streak	0.369	free	61.490	61.490	77.116	85.898	yes	streak-free
25	76.617	105.201	17.533	25.844	77.188	-0.156	0.188	33.421	0	140.526	340.462	Undefined	0.467	free	77.204	77.204	77.144	85.927	yes	Undefined-free
27	74.132	254.226	42.371	52.578	54.031	-0.422	0.031	28.404	0	88.471	169.189	Undefined	0.456	free	61.265	61.265	76.851	85.617	yes	Undefined-free
28	72.310	158.707	26.451	20.000	91.000	0.000	0.000	29.978	0	22.768	22.768	streak	0.363	free	57.510	57.510	76.732	85.491	yes	streak-free
30	73.133	237.757	39.626	75.766	74.469	-0.234	0.469	27.551	0	139.526	79.926	streak	0.388	free	65.837	65.837	76.381	85.121	yes	streak-free
31	73.753	284.246	47.374	14.766	51.531	-0.234	-0.469	29.946	0	75.503	90.227	streak	0.402	free	68.163	68.163	76.335	85.072	yes	streak-free
32	80.744	212.068	35.345	68.172	49.391	0.172	0.391	31.966	0	186.327	78.462	streak	0.472	free	72.102	72.102	76.511	85.258	yes	streak-free
34	75.295	170.299	28.383	18.031	30.781	0.031	-0.219	31.413	0	22.947	102.133	streak	0.363	free	62.041	62.041	76.510	85.257	yes	streak-free
35	77.904	118.564	19.761	54.906	37.641	-0.094	-0.359	34.995	0	158.936	239.130	spot	0.474	free	79.490	79.490	76.586	85.338	yes	spot-free
37	77.618	204.740	34.123	72.000	33.359	0.000	0.359	33.639	0	22.768	79.468	streak	0.444	free	72.204	72.204	76.650	85.405	yes	streak-free
38	77.109	147.172	24.529	16.125	58.984	0.125	-0.016	36.800	0	143.869	22.947	streak	0.444	free	71.224	71.224	76.696	85.454	yes	streak-free
39	69.350	168.045	28.008	54.297	71.047	0.297	0.047	28.765	0	103.949	172.786	Undefined	0.405	free	66.020	66.020	76.530	85.278	yes	Undefined-free
40	76.707	204.197	34.033	57.469	8.297	0.469	0.297	33.814	0	83.159	116.365	streak	0.465	free	66.796	66.796	76.566	85.317	yes	streak-free
41	80.834	117.395	19.566	73.625	10.500	-0.375	0.500	40.422	0	92.332	262.500	Undefined	0.448	free	72.898	72.898	76.707	85.465	yes	Undefined-free
42	72.054	72.094	12.016	74.625	22.422	0.625	0.422	33.629	0	239.409	360.311	spot	0.461	free	76.429	76.429	76.620	85.374	no	spot-free
44	77.790	134.407	22.401	23.984	39.000	-0.016	0.000	23.076	0	23.306	22.768	streak	0.335	free	65.143	65.143	76.678	85.435	yes	streak-free
45	80.031	132.293	22.049	87.984	10.000	-0.016	0.000	35.541	0	22.768	22.768	streak	0.416	free	63.000	63.000	76.787	85.549	yes	streak-free
46	75.016	133.920	22.320	13.219	90.406	0.219	0.406	31.252	0	117.917	180.127	spot	0.429	free	66.735	66.735	76.773	85.535	yes	spot-free
47	74.442	134.475	22.413	64.000	29.000	0.000	0.000	26.876	0	22.768	22.768	streak	0.335	free	62.551	62.551	76.748	85.508	yes	streak-free
48	79.391	141.782	23.630	11.266	82.000	0.266	0.000	34.856	0	79.461	22.768	streak	0.409	free	68.388	68.388	76.833	85.598	yes	streak-free
50	70.512	68.813	11.469	14.906	13.453	-0.094	-0.547	28.852	0	215.122	456.067	Undefined	0.415	free	79.653	79.653	76.518	85.266	no	Undefined-free
51	71.608	132.123	22.021	66.984	22.953	-0.016	-0.047	32.393	0	22.768	106.293	streak	0.402	free	59.735	59.735	76.441	85.184	yes	streak-free
52	77.723	73.101	12.184	80.453	86.922	-0.547	-0.078	33.022	0	225.222	204.914	spot	0.422	free	72.653	72.653	76.492	85.238	no	spot-free
53	76.357	163.224	27.204	34.828	12.969	-0.172	-0.031	36.163	0	158.936	90.338	streak	0.443	free	65.837	65.837	76.513	85.260	yes	streak-free
56	67.160	173.916	28.986	69.453	40.516	0.453	-0.484	30.645	0	84.588	247.563	Undefined	0.390	free	57.449	57.449	76.353	85.091	yes	Undefined-free
59	72.865	200.404	33.401	22.141	67.578	0.141	-0.422	26.032	0	95.056	81.819	streak	0.340	free	57.490	57.490	76.309	85.045	yes	streak-free
61	72.904	134.197	22.366	90.984	77.688	-0.016	-0.312	25.682	0	22.768	167.847	Undefined	0.370	free	66.000	66.000	76.268	85.001	yes	Undefined-free
62	74.213	219.584	36.597	7.703	65.359	-0.297	0.359	29.196	0	72.297	92.092	streak	0.388	free	62.082	62.082	76.252	84.984	yes	streak-free
63	60.907	80.303	13.384	39.594	56.078	0.594	0.078	31.392	0	474.666	216.964	Undefined	0.478	free	64.673	64.673	75.995	84.712	no	Undefined-free
64	73.554	119.389	19.898	46.000	65.000	0.000	0.000	30.455	0	22.768	22.768	streak	0.338	free	59.163	59.163	75.972	84.689	yes	streak-free
66	82.093	138.568	23.095	86.703	84.000	-0.297	0.000	32.379	0	85.215	22.768	streak	0.394	free	63.857	63.857	75.910	84.623	yes	streak-free
73	73.716	116.020	19.337	50.016	89.984	0.016	-0.016	28.118	0	29.019	22.947	streak	0.368	free	67.184	67.184	75.155	83.824	yes	streak-free
99	65.772	88.927	14.821	14.469	42.156	0.469	0.156	25.270	0	387.882	74.923	streak	0.348	free	60.184	60.184	75.015	83.676	yes	streak-free
