ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
35	93.673	245.832	21.377	38.734	55.000	-0.266	0.000	44.556	0	77.642	24.286	streak	0.415	free	80.408	80.408	104.371	114.587	yes	streak-free
36	103.832	206.455	17.953	57.000	34.188	0.000	0.188	34.647	0	22.768	118.877	streak	0.402	free	90.490	90.490	104.423	114.642	yes	streak-free
37	103.590	191.555	16.657	32.000	46.000	0.000	0.000	49.455	0	24.286	22.768	streak	0.465	free	86.816	86.816	104.465	114.686	yes	streak-free
38	114.145	180.702	15.713	89.000	10.000	0.000	0.000	50.873	0	22.768	22.768	streak	0.446	free	82.122	82.122	104.798	115.035	yes	streak-free
39	97.226	177.139	15.403	24.688	32.031	0.688	0.031	38.995	0	245.328	32.224	streak	0.442	free	92.531	92.531	104.655	114.885	yes	streak-free
40	98.353	303.389	26.382	63.000	14.594	0.000	-0.406	42.040	0	22.768	83.796	streak	0.424	free	83.429	83.429	104.550	114.775	yes	streak-free
41	98.466	218.221	18.976	11.000	45.750	0.000	-0.250	34.822	0	22.768	76.978	streak	0.392	free	84.959	84.959	104.453	114.673	yes	streak-free
42	93.756	234.429	20.385	23.766	88.719	-0.234	-0.281	33.921	0	88.788	129.526	streak	0.362	free	90.878	90.878	104.243	114.453	yes	streak-free
43	102.881	195.179	16.972	26.516	17.703	0.516	-0.297	37.147	0	91.073	288.319	Undefined	0.443	free	101.796	101.796	104.266	114.477	yes	Undefined-free
45	112.064	175.667	15.275	9.031	75.000	0.031	0.000	45.597	0	30.022	22.768	streak	0.440	free	85.367	85.367	103.465	113.637	yes	streak-free
46	103.826	221.605	19.270	48.312	64.000	0.312	0.000	45.030	0	89.875	22.768	streak	0.428	free	84.388	84.388	103.526	113.701	yes	streak-free
47	98.962	331.709	28.844	18.438	23.516	0.438	-0.484	37.540	0	101.506	93.964	streak	0.378	free	92.163	92.163	103.476	113.648	yes	streak-free
51	90.662	216.974	18.867	8.000	59.719	0.000	-0.281	41.591	0	22.768	81.403	streak	0.349	free	79.020	79.020	102.007	112.107	yes	streak-free
57	105.473	184.542	16.047	43.000	73.734	0.000	-0.266	41.043	0	22.768	79.422	streak	0.397	free	87.918	87.918	101.882	111.976	yes	streak-free
59	106.125	159.948	13.909	90.484	90.984	0.484	-0.016	39.726	0	226.758	23.485	streak	0.415	free	89.980	89.980	102.008	112.108	yes	streak-free
61	94.746	241.007	20.957	63.266	34.438	0.266	0.438	32.746	0	82.923	94.616	streak	0.397	free	87.204	87.204	101.914	112.010	yes	streak-free
62	94.130	119.759	10.414	80.688	47.016	-0.312	0.016	39.419	0	212.458	287.773	spot	0.399	free	103.551	103.551	101.813	111.903	yes	spot-free
63	87.178	83.300	7.243	80.594	78.938	-0.406	-1.062	39.189	0	295.462	161.161	spot	0.388	free	78.592	78.592	101.589	111.668	no	spot-free
68	99.399	150.414	13.080	10.188	69.141	0.188	0.141	39.328	0	261.035	151.172	spot	0.451	free	101.061	101.061	101.590	111.670	yes	spot-free
71	91.474	112.847	9.813	54.984	19.344	-0.016	0.344	40.319	0	22.768	306.958	Undefined	0.404	free	74.469	74.469	101.209	111.269	yes	Undefined-free
72	96.951	188.767	16.415	61.750	56.000	-0.250	0.000	38.414	0	77.197	22.768	streak	0.329	free	80.571	80.571	101.176	111.234	yes	streak-free
84	93.447	216.482	18.824	70.000	89.625	0.000	-0.375	31.985	0	22.768	78.949	streak	0.301	free	79.592	79.592	101.085	111.139	yes	streak-free
87	92.842	165.521	14.393	73.000	73.734	0.000	-0.266	39.206	0	22.768	90.133	streak	0.369	free	75.959	75.959	100.988	111.037	yes	streak-free
98	101.574	72.267	6.284	35.812	72.000	-0.188	0.000	41.807	0	428.683	91.073	streak	0.394	free	88.959	88.959	101.034	111.086	no	streak-free
