 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
29	32	107.994	185.755	30.959	49.000	82.984	0.000	-0.016	47.351	0	31.177	22.768	streak	0.445	free	87.408	87.408	104.937	115.181	yes	streak-free
30	35	97.240	191.797	31.966	13.000	85.000	0.000	0.000	44.786	0	25.069	22.768	streak	0.368	free	80.776	80.776	104.740	114.974	yes	streak-free
31	36	92.443	197.249	32.875	42.984	45.000	-0.016	0.000	38.117	0	23.485	22.768	streak	0.344	free	75.224	75.224	104.414	114.632	yes	streak-free
32	37	90.669	102.032	17.005	22.500	47.875	0.500	-0.125	32.220	0	315.349	325.521	spot	0.408	free	103.735	103.735	104.055	114.256	no	spot-free
33	40	97.193	283.642	47.274	20.219	57.359	0.219	0.359	39.245	0	170.814	85.931	streak	0.397	free	101.102	101.102	103.452	113.623	yes	streak-free
34	41	96.005	158.256	26.376	57.531	86.344	0.531	0.344	44.671	0	165.420	147.656	spot	0.443	free	85.204	85.204	103.288	113.451	yes	spot-free
35	42	98.723	219.391	36.565	73.422	87.250	0.422	0.250	40.642	0	151.952	130.144	streak	0.414	free	96.755	96.755	103.201	113.360	yes	streak-free
36	43	104.642	82.795	13.799	21.172	38.078	0.172	-1.922	43.017	0	116.752	437.721	Undefined	0.443	free	95.122	95.122	103.267	113.429	no	Undefined-free
37	46	97.983	270.130	45.022	88.000	31.547	0.000	-0.453	42.843	0	24.252	91.790	streak	0.374	free	73.531	73.531	103.168	113.325	yes	streak-free
38	49	92.594	179.952	29.992	63.984	64.000	-0.016	0.000	41.836	0	23.485	22.768	streak	0.402	free	76.490	76.490	101.665	111.748	yes	streak-free
39	51	97.606	237.620	39.603	15.438	50.203	0.438	0.203	42.759	0	87.295	174.674	Undefined	0.395	free	87.510	87.510	101.600	111.680	yes	Undefined-free
40	52	110.054	155.055	25.843	58.000	49.000	0.000	0.000	45.685	0	22.768	22.768	streak	0.390	free	75.163	75.163	101.815	111.905	yes	streak-free
41	58	93.770	254.691	42.449	46.609	65.359	-0.391	0.359	35.264	0	90.630	240.897	Undefined	0.412	free	94.959	94.959	101.666	111.749	yes	Undefined-free
42	66	78.191	179.234	29.872	35.984	43.062	-0.016	0.062	36.547	0	22.768	90.977	streak	0.264	free	59.245	59.245	101.192	111.251	yes	streak-free
43	72	105.849	207.210	34.535	38.000	20.375	0.000	0.375	38.559	0	22.768	82.789	streak	0.373	free	89.816	89.816	101.314	111.379	yes	streak-free
44	77	95.630	253.404	42.234	57.359	79.531	0.359	-0.469	33.445	0	81.194	100.626	streak	0.355	free	82.163	82.163	101.222	111.283	yes	streak-free
45	78	98.165	147.104	24.517	28.047	86.000	0.047	0.000	42.935	0	129.652	22.768	streak	0.400	free	90.082	90.082	101.185	111.244	yes	streak-free
46	81	102.961	82.818	13.803	42.391	70.984	0.391	-0.016	43.774	0	116.309	138.777	streak	0.431	free	87.816	87.816	101.244	111.306	no	streak-free
47	83	91.688	147.078	24.513	53.000	28.000	0.000	0.000	35.483	0	22.768	22.768	streak	0.351	free	83.082	83.082	101.083	111.137	yes	streak-free
48	87	90.537	185.626	30.938	21.703	63.000	-0.297	0.000	41.255	0	81.090	28.189	streak	0.360	free	72.939	72.939	100.907	110.952	yes	streak-free
49	89	85.189	163.077	27.180	52.969	71.844	-0.031	-0.156	27.968	0	25.392	116.183	streak	0.304	free	77.449	77.449	100.638	110.670	yes	streak-free
50	103	90.456	160.239	26.707	88.281	11.000	0.281	0.000	35.882	0	84.198	22.768	streak	0.318	free	74.061	74.061	100.474	110.498	yes	streak-free
