 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
27	34	82.111	226.728	37.788	50.000	46.703	0.000	-0.297	30.552	0	22.768	77.947	streak	0.356	free	65.551	65.551	89.051	98.487	yes	streak-free
28	36	91.258	199.327	33.221	87.719	73.000	-0.281	0.000	32.713	0	80.209	22.768	streak	0.413	free	81.429	81.429	89.151	98.593	yes	streak-free
29	37	87.090	170.354	28.392	71.984	21.000	-0.016	0.000	31.362	0	23.485	22.768	streak	0.376	free	79.551	79.551	89.126	98.567	yes	streak-free
30	39	92.797	253.657	42.276	21.406	49.000	0.406	0.000	44.534	0	81.177	22.768	streak	0.443	free	78.796	78.796	89.262	98.709	yes	streak-free
31	41	84.941	236.988	39.498	16.406	27.000	0.406	0.000	40.125	0	91.073	22.768	streak	0.407	free	72.449	72.449	88.903	98.332	yes	streak-free
32	44	90.020	162.488	27.081	39.719	52.000	-0.281	0.000	40.860	0	173.590	22.768	streak	0.442	free	77.531	77.531	88.963	98.395	yes	streak-free
33	46	86.531	176.557	29.426	18.828	63.000	-0.172	0.000	37.033	0	73.135	27.322	streak	0.368	free	62.510	62.510	88.870	98.297	yes	streak-free
34	47	85.030	113.494	18.916	14.469	55.797	0.469	-0.203	33.095	0	93.059	393.750	Undefined	0.395	free	80.510	80.510	88.807	98.231	yes	Undefined-free
35	48	88.669	198.332	33.055	54.359	66.000	0.359	0.000	36.092	0	90.630	27.713	streak	0.425	free	86.122	86.122	88.832	98.257	yes	streak-free
36	50	84.746	155.618	25.936	74.984	68.000	-0.016	0.000	34.412	0	23.485	26.623	streak	0.417	free	76.673	76.673	88.766	98.188	yes	streak-free
37	51	96.518	100.376	16.729	54.078	11.984	0.078	0.984	38.481	0	133.182	98.301	streak	0.440	free	90.551	90.551	88.965	98.397	yes	streak-free
38	52	84.262	188.392	31.399	40.297	19.000	0.297	0.000	33.008	0	87.317	22.768	streak	0.372	free	71.673	71.673	88.889	98.317	yes	streak-free
39	53	85.825	244.369	40.728	55.594	20.000	-0.406	0.000	33.449	0	80.518	22.768	streak	0.352	free	65.633	65.633	88.849	98.275	yes	streak-free
40	54	88.609	160.470	26.745	71.125	53.984	0.125	-0.016	34.590	0	67.004	23.485	streak	0.385	free	81.122	81.122	88.869	98.296	yes	streak-free
41	55	86.665	62.750	10.458	49.031	16.219	-1.969	-0.781	41.073	0	484.306	233.816	Undefined	0.471	free	83.959	83.959	88.849	98.275	no	Undefined-free
42	56	87.569	129.164	21.527	34.828	38.406	-0.172	0.406	28.746	0	465.690	89.917	streak	0.404	free	95.510	95.510	88.847	98.273	yes	streak-free
43	65	86.702	170.787	28.465	29.000	41.312	0.000	0.312	35.351	0	22.768	95.867	streak	0.375	free	75.408	75.408	88.669	98.085	yes	streak-free
44	66	87.675	136.136	22.689	49.000	27.000	0.000	0.000	38.645	0	22.768	22.768	streak	0.378	free	69.061	69.061	88.673	98.089	yes	streak-free
45	68	80.651	84.553	14.092	48.062	8.000	0.062	0.000	34.174	0	492.188	27.905	streak	0.410	free	76.551	76.551	88.549	97.959	no	streak-free
46	71	77.902	214.685	35.781	33.453	48.219	0.453	0.219	36.523	0	97.144	81.301	streak	0.381	free	61.184	61.184	88.380	97.782	yes	streak-free
47	74	81.587	179.631	29.938	43.297	40.000	0.297	0.000	25.915	0	77.947	22.768	streak	0.323	free	66.020	66.020	88.282	97.678	yes	streak-free
48	77	83.301	92.482	15.414	24.016	18.250	0.016	-0.750	33.122	0	26.270	395.640	Undefined	0.372	free	78.816	78.816	88.217	97.610	no	Undefined-free
49	81	85.208	162.800	27.133	17.719	69.000	-0.281	0.000	29.590	0	76.031	22.768	streak	0.364	free	77.755	77.755	88.187	97.577	yes	streak-free
50	82	86.953	203.419	33.903	44.906	81.656	-0.094	-0.344	33.462	0	93.411	73.674	streak	0.404	free	78.592	78.592	88.186	97.577	yes	streak-free
51	87	81.749	144.499	24.083	59.984	71.891	-0.016	-0.109	32.449	0	23.503	146.448	streak	0.407	free	76.898	76.898	88.100	97.486	yes	streak-free
52	95	82.268	98.515	16.419	87.812	79.656	-0.188	-0.344	38.199	0	192.236	148.278	spot	0.433	free	68.408	68.408	88.025	97.408	yes	spot-free
