 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
18	20	93.593	216.027	18.785	31.531	28.516	-0.469	-0.484	33.880	0	458.110	78.867	streak	0.421	free	97.633	97.633	103.113	113.268	yes	streak-free
19	21	104.633	98.587	8.573	18.062	88.266	0.062	0.266	44.952	0	213.725	331.800	spot	0.496	free	93.878	93.878	103.295	113.459	no	spot-free
20	22	109.234	202.154	17.579	62.000	25.000	0.000	0.000	46.283	0	22.768	22.768	streak	0.442	free	90.776	90.776	103.670	113.852	yes	streak-free
21	23	110.243	203.938	17.734	85.016	48.984	0.016	-0.016	43.570	0	29.458	22.768	streak	0.450	free	88.041	88.041	104.056	114.256	yes	streak-free
22	24	101.257	288.109	25.053	63.344	61.000	0.344	0.000	36.679	0	79.889	22.768	streak	0.383	free	78.633	78.633	104.035	114.235	yes	streak-free
23	26	98.698	207.958	18.083	61.000	53.031	0.000	0.031	40.498	0	23.876	98.190	streak	0.375	free	88.857	88.857	103.913	114.107	yes	streak-free
24	27	100.242	248.255	21.587	72.344	52.828	0.344	-0.172	42.417	0	89.214	170.835	Undefined	0.453	free	81.041	81.041	103.861	114.052	yes	Undefined-free
25	28	113.934	312.046	27.134	27.000	56.500	0.000	0.500	43.278	0	22.768	94.011	streak	0.467	free	96.163	96.163	104.319	114.533	yes	streak-free
26	29	98.307	202.303	17.592	52.000	9.000	0.000	0.000	40.254	0	22.768	22.768	streak	0.441	free	93.714	93.714	104.186	114.393	yes	streak-free
27	30	99.651	237.953	20.692	65.281	38.000	0.281	0.000	41.861	0	83.139	22.768	streak	0.430	free	78.673	78.673	104.109	114.313	yes	streak-free
28	31	110.287	144.049	12.526	46.125	38.984	0.125	-0.016	43.043	0	263.858	28.784	streak	0.452	free	90.714	90.714	104.392	114.609	yes	streak-free
29	32	100.462	215.408	18.731	88.359	39.000	0.359	0.000	40.082	0	148.810	22.768	streak	0.436	free	89.327	89.327	104.339	114.554	yes	streak-free
30	34	91.426	203.583	17.703	78.000	78.000	0.000	0.000	29.540	0	28.651	22.768	streak	0.361	free	82.673	82.673	104.008	114.206	yes	streak-free
31	35	95.842	102.416	8.906	89.922	18.781	-0.078	0.781	44.098	0	275.139	172.912	spot	0.415	free	86.102	86.102	103.830	114.020	no	spot-free
32	37	101.932	160.434	13.951	90.469	25.703	0.469	-0.297	37.513	0	424.500	81.080	streak	0.412	free	94.694	94.694	103.009	113.158	yes	streak-free
33	40	91.545	147.582	12.833	46.062	53.391	0.062	0.391	41.679	0	276.718	104.083	streak	0.439	free	85.449	85.449	102.754	112.891	yes	streak-free
34	41	101.853	160.053	13.918	88.516	56.656	0.516	-0.344	47.426	0	232.138	91.073	streak	0.464	free	86.245	86.245	102.792	112.931	yes	streak-free
35	42	94.010	188.117	16.358	70.078	60.000	0.078	0.000	38.757	0	100.769	22.768	streak	0.356	free	80.265	80.265	102.621	112.752	yes	streak-free
36	46	108.507	166.261	14.457	51.000	75.000	0.000	0.000	44.200	0	22.768	22.768	streak	0.364	free	74.143	74.143	101.574	111.652	yes	streak-free
37	47	122.896	150.847	13.117	59.000	31.000	0.000	0.000	41.322	0	22.768	22.768	streak	0.458	free	109.571	109.571	102.136	112.243	yes	streak-free
38	49	90.245	288.315	25.071	18.000	75.438	0.000	0.438	45.929	0	22.768	88.471	streak	0.355	free	64.102	64.102	101.913	112.009	yes	streak-free
39	51	98.380	169.509	14.740	12.000	11.000	0.000	0.000	35.934	0	29.958	22.768	streak	0.336	free	84.837	84.837	101.885	111.979	yes	streak-free
40	54	100.774	221.895	19.295	61.344	89.000	0.344	0.000	37.308	0	80.887	22.768	streak	0.405	free	82.571	82.571	101.912	112.007	yes	streak-free
41	61	100.145	155.679	13.537	35.000	13.000	0.000	0.000	40.401	0	22.768	22.768	streak	0.381	free	77.837	77.837	101.923	112.019	yes	streak-free
42	62	100.251	150.210	13.062	60.531	9.484	-0.469	0.484	43.031	0	294.362	84.083	streak	0.446	free	82.184	82.184	101.937	112.033	yes	streak-free
43	63	99.848	157.326	13.681	53.000	45.031	0.000	0.031	36.861	0	22.768	30.954	streak	0.387	free	85.653	85.653	101.941	112.038	yes	streak-free
44	86	96.780	141.363	12.292	23.000	13.000	0.000	0.000	35.047	0	22.768	24.995	streak	0.321	free	83.429	83.429	100.688	110.722	yes	streak-free
45	102	94.227	135.512	11.784	35.000	21.000	0.000	0.000	38.605	0	22.768	22.768	streak	0.376	free	75.735	75.735	100.608	110.638	yes	streak-free
46	119	92.847	143.363	12.466	16.219	45.828	0.219	-0.172	39.926	0	192.213	69.529	streak	0.313	free	79.245	79.245	100.505	110.530	yes	streak-free
