ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
16	93.205	196.854	32.809	71.000	11.000	0.000	0.000	34.428	0	22.768	22.768	streak	0.443	free	76.714	76.714	89.326	98.777	yes	streak-free
18	98.124	186.771	31.128	18.984	26.000	-0.016	0.000	49.191	0	22.768	22.768	streak	0.503	bound	84.592	84.592	89.914	99.397	yes	streak-bound
20	93.971	210.163	35.027	21.031	90.766	0.031	-0.234	35.021	0	25.367	113.576	streak	0.432	free	80.653	80.653	90.766	100.293	yes	streak-free
21	92.908	120.645	20.108	30.203	87.969	0.203	-0.031	39.519	0	243.299	108.107	streak	0.453	free	91.041	91.041	90.933	100.469	yes	streak-free
22	85.762	235.924	39.321	52.000	72.266	0.000	0.266	35.735	0	22.768	78.427	streak	0.361	free	75.429	75.429	90.744	100.270	yes	streak-free
23	93.574	182.635	30.439	60.000	31.984	0.000	-0.016	34.797	0	22.768	27.059	streak	0.346	free	77.449	77.449	90.927	100.463	yes	streak-free
24	78.403	134.276	22.379	85.891	56.969	-0.109	-0.031	37.170	0	130.097	284.628	Undefined	0.445	free	77.143	77.143	90.435	99.945	yes	Undefined-free
26	93.973	244.172	40.695	30.375	34.000	0.375	0.000	38.606	0	85.931	22.768	streak	0.406	free	83.245	83.245	90.632	100.152	yes	streak-free
27	94.398	178.205	29.701	24.984	77.984	-0.016	-0.016	39.544	0	28.544	23.485	streak	0.410	free	76.755	76.755	90.831	100.361	yes	streak-free
31	87.607	241.608	40.268	73.594	45.500	-0.406	-0.500	37.908	0	193.799	80.119	streak	0.436	free	88.367	88.367	90.513	100.027	yes	streak-free
33	83.011	140.018	23.336	88.375	9.312	0.375	0.312	33.258	0	237.923	158.355	spot	0.447	free	84.714	84.714	90.288	99.790	yes	spot-free
34	94.883	189.495	31.583	54.203	79.844	0.203	-0.156	32.846	0	76.860	76.978	streak	0.414	free	80.429	80.429	90.488	100.000	yes	streak-free
35	89.259	173.786	28.964	77.000	77.000	0.000	0.000	32.360	0	22.768	22.768	streak	0.413	free	73.122	73.122	90.487	99.999	yes	streak-free
37	81.541	109.805	18.301	85.984	16.312	-0.016	0.312	40.958	0	23.485	442.749	Undefined	0.390	free	65.327	65.327	90.237	99.736	yes	Undefined-free
40	92.678	233.161	38.860	68.359	87.000	0.359	0.000	31.937	0	83.159	75.801	streak	0.398	free	81.469	81.469	89.881	99.362	yes	streak-free
42	92.308	162.695	27.116	61.000	77.000	0.000	0.000	38.414	0	22.768	23.876	streak	0.386	free	73.694	73.694	89.988	99.474	yes	streak-free
43	86.352	314.864	52.477	59.531	63.469	-0.469	0.469	32.958	0	94.707	83.159	streak	0.406	free	78.776	78.776	89.918	99.401	yes	streak-free
44	94.000	158.921	26.487	84.000	42.000	0.000	0.000	42.454	0	22.768	22.768	streak	0.455	free	79.714	79.714	90.065	99.555	yes	streak-free
45	96.256	237.138	39.523	60.000	83.422	0.000	0.422	34.894	0	22.768	89.875	streak	0.390	free	78.531	78.531	90.265	99.766	yes	streak-free
46	95.660	204.144	34.024	57.000	9.703	0.000	-0.297	38.706	0	24.286	77.338	streak	0.404	free	83.000	83.000	90.438	99.948	yes	streak-free
49	83.788	91.647	15.275	47.984	29.359	-0.016	1.359	42.097	0	171.515	442.353	Undefined	0.489	free	82.347	82.347	90.299	99.801	no	Undefined-free
50	102.914	187.636	31.273	46.000	80.641	0.000	-0.359	39.347	0	22.768	89.214	streak	0.396	free	85.531	85.531	90.644	100.165	yes	streak-free
54	71.240	106.081	17.680	33.594	74.406	-0.406	0.406	30.385	0	413.622	274.003	spot	0.443	free	85.429	85.429	90.200	99.697	yes	spot-free
56	82.084	160.901	26.817	66.375	64.016	0.375	0.016	28.043	0	104.083	290.039	Undefined	0.369	free	86.306	86.306	90.035	99.524	yes	Undefined-free
58	91.206	193.906	32.318	36.391	55.000	0.391	0.000	42.820	0	94.011	22.768	streak	0.427	free	84.898	84.898	90.090	99.582	yes	streak-free
61	89.091	86.579	14.430	87.047	77.000	0.047	0.000	34.747	0	385.909	23.503	streak	0.377	free	77.469	77.469	89.445	98.902	no	streak-free
63	82.161	244.627	40.771	41.000	24.484	0.000	0.484	37.748	0	22.768	94.751	streak	0.394	free	71.122	71.122	89.313	98.763	yes	streak-free
65	88.264	249.208	41.535	50.500	88.453	0.500	0.453	37.545	0	99.217	83.814	streak	0.421	free	71.776	71.776	89.289	98.738	yes	streak-free
68	101.140	129.518	21.586	35.000	79.969	0.000	-0.031	30.338	0	22.768	30.666	streak	0.382	free	81.367	81.367	89.555	99.018	yes	streak-free
70	86.660	233.233	38.872	27.531	28.000	-0.469	0.000	31.427	0	91.073	22.768	streak	0.372	free	69.449	69.449	89.521	98.983	yes	streak-free
76	91.180	168.171	28.029	13.000	61.703	0.000	-0.297	37.707	0	22.768	81.455	streak	0.408	free	76.367	76.367	89.577	99.042	yes	streak-free
81	75.989	81.371	13.562	26.656	10.891	-0.344	-0.109	35.380	0	362.521	193.359	Undefined	0.393	free	73.837	73.837	89.339	98.791	no	Undefined-free
86	93.943	122.941	20.490	64.000	14.000	0.000	0.000	31.803	0	22.768	22.768	streak	0.321	free	74.939	74.939	89.448	98.906	yes	streak-free
93	87.539	175.846	29.308	75.375	34.000	0.375	0.000	32.654	0	85.920	22.768	streak	0.391	free	76.571	76.571	89.435	98.892	yes	streak-free
96	86.976	160.565	26.761	10.000	34.516	0.000	0.516	33.509	0	25.828	127.868	streak	0.446	free	71.796	71.796	89.412	98.868	yes	streak-free
107	90.159	99.419	16.570	21.297	80.641	0.297	-0.359	36.987	0	172.722	202.542	spot	0.380	free	84.224	84.224	89.447	98.905	yes	spot-free
113	81.276	90.466	15.078	29.953	18.328	-0.047	0.328	32.051	0	142.277	302.483	Undefined	0.351	free	74.367	74.367	89.325	98.776	no	Undefined-free
114	85.537	177.392	29.565	82.531	34.000	-0.469	0.000	29.955	0	94.751	22.768	streak	0.404	free	79.061	79.061	89.280	98.729	yes	streak-free
