ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
44	54.167	84.804	7.374	33.000	63.000	0.000	0.000	24.821	0	22.768	22.768	streak	0.378	free	40.980	40.980	53.901	61.242	yes	streak-free
45	49.469	117.854	10.248	54.000	11.641	0.000	-0.359	19.833	0	22.768	85.799	streak	0.348	free	43.878	43.878	53.849	61.187	yes	streak-free
46	48.846	87.714	7.627	27.000	12.016	0.000	0.016	20.494	0	22.768	28.637	streak	0.412	free	43.306	43.306	53.784	61.118	yes	streak-free
47	59.435	123.802	10.765	59.375	52.781	0.375	-0.219	20.884	0	89.214	74.173	streak	0.407	free	52.469	52.469	53.969	61.315	yes	streak-free
50	46.902	77.759	6.762	40.453	15.688	0.453	-0.312	19.046	0	305.377	87.419	streak	0.404	free	42.612	42.612	53.861	61.200	yes	streak-free
53	52.321	115.554	10.048	37.688	39.547	-0.312	-0.453	23.378	0	91.073	97.712	streak	0.403	free	45.551	45.551	53.878	61.218	yes	streak-free
59	45.965	105.920	9.210	58.000	74.703	0.000	-0.297	16.871	0	22.768	80.834	streak	0.261	free	35.776	35.776	53.756	61.087	yes	streak-free
69	52.232	71.222	6.193	79.984	70.000	-0.016	0.000	20.002	0	28.139	22.768	streak	0.357	free	40.449	40.449	53.772	61.105	yes	streak-free
75	49.529	71.456	6.214	76.000	52.000	0.000	0.000	16.958	0	22.768	26.522	streak	0.310	free	45.265	45.265	53.732	61.062	yes	streak-free
80	52.342	109.103	9.487	80.000	58.438	0.000	0.438	18.849	0	22.768	88.744	streak	0.372	free	44.367	44.367	53.750	61.082	yes	streak-free
87	50.741	73.339	6.377	37.391	4.250	0.391	-0.750	20.711	0	76.966	281.392	Undefined	0.419	free	43.837	43.837	53.736	61.067	yes	Undefined-free
96	54.492	36.592	3.182	80.000	17.172	0.000	1.172	21.081	0	45.536	250.126	Undefined	0.403	free	44.347	44.347	53.796	61.131	no	Undefined-free
