 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
20	23	84.133	244.089	40.681	55.000	27.328	0.000	0.328	29.438	0	22.768	89.534	streak	0.387	free	80.837	80.837	91.321	100.878	yes	streak-free
21	24	86.386	106.123	17.687	89.594	22.969	-0.406	-1.031	29.057	0	156.795	415.794	Undefined	0.431	free	93.388	93.388	91.166	100.714	yes	Undefined-free
22	26	90.581	222.653	37.109	48.297	22.375	0.297	0.375	27.876	0	90.089	120.871	streak	0.373	free	94.122	94.122	91.011	100.551	yes	streak-free
23	27	74.257	103.389	17.232	49.000	30.656	0.000	-1.344	35.655	0	22.768	433.680	Undefined	0.408	free	68.694	68.694	90.435	99.945	yes	Undefined-free
24	28	88.325	170.689	28.448	42.000	39.984	-1.000	-0.016	35.616	0	81.177	22.768	streak	0.428	free	76.265	76.265	90.403	99.911	yes	streak-free
25	30	100.898	169.912	28.319	82.031	18.984	0.031	-0.016	30.777	0	31.385	23.485	streak	0.435	free	86.878	86.878	89.253	98.700	yes	streak-free
26	31	81.290	229.345	38.224	10.000	25.266	0.000	0.266	36.927	0	22.768	74.254	streak	0.437	free	68.367	68.367	89.035	98.470	yes	streak-free
27	32	86.587	178.036	29.673	65.984	84.000	-0.016	0.000	34.101	0	23.127	22.768	streak	0.371	free	68.510	68.510	88.996	98.429	yes	streak-free
28	33	88.415	194.868	32.478	71.438	76.984	0.438	-0.016	38.361	0	92.518	190.244	Undefined	0.469	free	83.204	83.204	89.014	98.449	yes	Undefined-free
29	34	96.306	165.292	27.549	62.984	60.000	-0.016	0.000	41.462	0	22.768	22.768	streak	0.477	free	78.163	78.163	89.264	98.712	yes	streak-free
30	35	92.970	168.188	28.031	72.000	44.984	0.000	-0.016	43.658	0	22.768	28.196	streak	0.480	free	81.449	81.449	89.404	98.860	yes	streak-free
31	36	90.365	143.940	23.990	14.984	70.938	-0.016	-0.062	32.374	0	22.768	203.027	Undefined	0.411	free	85.796	85.796	89.464	98.923	yes	Undefined-free
32	37	82.092	77.888	12.981	43.297	52.672	0.297	-0.328	32.545	0	255.103	425.578	spot	0.439	free	87.388	87.388	89.298	98.747	no	spot-free
33	38	86.266	191.602	31.934	47.531	57.578	-0.469	-0.422	39.946	0	76.402	287.079	Undefined	0.424	free	69.224	69.224	89.249	98.697	yes	Undefined-free
34	39	78.044	175.497	29.249	84.984	79.000	-0.016	0.000	29.555	0	23.485	22.768	streak	0.376	free	65.061	65.061	88.993	98.426	yes	streak-free
35	42	92.838	126.630	21.105	17.000	60.766	0.000	-0.234	46.739	0	23.852	242.188	Undefined	0.456	free	76.612	76.612	89.119	98.559	yes	Undefined-free
36	43	89.470	202.478	33.746	35.000	39.359	0.000	0.359	33.819	0	22.768	95.016	streak	0.413	free	87.571	87.571	89.157	98.599	yes	streak-free
37	45	85.892	170.869	28.478	51.969	9.109	-0.031	0.109	36.473	0	22.768	85.896	streak	0.421	free	74.082	74.082	89.108	98.547	yes	streak-free
38	46	90.090	158.064	26.344	57.969	41.000	-0.031	0.000	34.842	0	31.132	22.768	streak	0.400	free	76.245	76.245	89.158	98.601	yes	streak-free
39	47	94.531	191.718	31.953	85.000	32.688	0.000	-0.312	36.381	0	22.768	85.215	streak	0.396	free	81.204	81.204	89.308	98.758	yes	streak-free
40	49	74.867	361.319	60.220	23.578	88.125	-0.422	0.125	33.336	0	82.033	34.120	streak	0.357	free	54.163	54.163	89.013	98.448	yes	streak-free
41	51	89.973	93.914	15.652	42.000	77.250	0.000	0.250	32.023	0	22.768	359.767	Undefined	0.418	free	79.796	79.796	89.060	98.498	no	Undefined-free
42	52	83.884	138.521	23.087	71.312	31.078	0.312	-0.922	34.220	0	141.804	90.653	streak	0.387	free	79.429	79.429	88.976	98.409	yes	streak-free
43	53	92.673	232.253	38.709	73.422	19.000	0.422	0.000	35.058	0	86.589	22.768	streak	0.426	free	78.633	78.633	89.078	98.516	yes	streak-free
44	55	83.834	156.185	26.031	36.000	14.984	0.000	-0.016	33.855	0	22.768	26.642	streak	0.381	free	72.061	72.061	88.995	98.429	yes	streak-free
45	59	81.622	171.664	28.611	74.641	70.828	-0.359	-0.172	29.946	0	83.159	226.164	Undefined	0.377	free	68.796	68.796	88.872	98.299	yes	Undefined-free
46	63	89.864	146.805	24.467	79.031	50.891	0.031	-0.109	31.956	0	24.416	116.045	streak	0.337	free	74.714	74.714	88.915	98.344	yes	streak-free
47	65	80.647	81.512	13.585	27.109	68.922	-1.891	-0.078	34.135	0	366.775	207.539	spot	0.406	free	86.367	86.367	88.779	98.201	no	spot-free
48	77	84.832	158.683	26.447	30.156	8.062	0.156	0.062	33.896	0	69.853	138.364	streak	0.415	free	78.857	78.857	88.727	98.147	yes	streak-free
49	93	82.165	122.044	20.341	51.000	80.000	0.000	0.000	32.713	0	22.768	22.768	streak	0.342	free	77.306	77.306	88.628	98.042	yes	streak-free
50	108	81.707	68.881	11.480	35.562	30.000	-1.438	0.000	35.196	0	371.096	34.624	streak	0.332	free	68.653	68.653	88.524	97.932	no	streak-free
