 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
20	26	153.086	321.089	27.921	21.000	66.234	0.000	0.234	60.383	0	22.768	71.753	streak	0.387	free	121.265	121.265	147.811	159.969	yes	streak-free
21	27	158.005	365.206	31.757	34.344	23.000	0.344	0.000	47.247	0	88.113	22.768	streak	0.407	free	147.367	147.367	148.291	160.469	yes	streak-free
22	28	137.718	376.606	32.748	40.000	74.297	0.000	0.297	55.147	0	22.768	81.496	streak	0.380	free	111.408	111.408	147.985	160.150	yes	streak-free
23	29	151.699	315.814	27.462	86.953	74.312	-0.047	0.312	55.438	0	195.337	85.204	streak	0.431	free	141.918	141.918	148.200	160.374	yes	streak-free
24	30	148.127	342.269	29.763	11.000	25.312	0.000	0.312	66.303	0	26.860	92.518	streak	0.402	free	121.061	121.061	148.277	160.454	yes	streak-free
25	31	152.498	348.828	30.333	61.250	20.000	0.250	0.000	62.811	0	71.377	22.768	streak	0.446	free	139.388	139.388	148.494	160.680	yes	streak-free
26	35	139.487	463.100	40.270	52.000	90.422	0.000	0.422	60.102	0	22.768	83.883	streak	0.413	free	118.204	118.204	148.278	160.455	yes	streak-free
27	36	132.351	298.052	25.918	51.688	55.000	-0.312	0.000	50.411	0	145.798	22.768	streak	0.347	free	117.286	117.286	147.852	160.011	yes	streak-free
28	38	138.143	221.016	19.219	42.844	83.250	-0.156	0.250	52.080	0	69.529	257.657	Undefined	0.376	free	133.429	133.429	147.627	159.778	yes	Undefined-free
29	39	151.345	341.978	29.737	56.297	46.078	0.297	0.078	61.982	0	81.194	124.023	streak	0.406	free	132.592	132.592	147.804	159.962	yes	streak-free
30	40	142.229	309.750	26.935	83.000	37.219	0.000	0.219	52.933	0	22.768	74.843	streak	0.371	free	119.041	119.041	147.711	159.864	yes	streak-free
31	41	152.204	355.500	30.913	27.625	27.953	-0.375	-0.047	46.525	0	82.137	120.163	streak	0.391	free	154.633	154.633	147.899	160.061	yes	streak-free
32	42	123.158	156.770	13.632	76.141	60.875	-0.859	-0.125	54.149	0	443.514	165.511	Undefined	0.425	free	127.694	127.694	147.293	159.429	no	Undefined-free
33	43	145.930	454.144	39.491	49.547	10.625	-0.453	-0.375	52.424	0	87.187	100.366	streak	0.397	free	126.122	126.122	147.318	159.455	yes	streak-free
34	46	125.219	166.426	14.472	42.719	42.453	-0.281	0.453	51.525	0	218.869	357.180	spot	0.429	free	129.020	129.020	147.412	159.553	yes	spot-free
35	48	157.486	316.039	27.482	90.469	28.734	-0.531	0.734	62.366	0	95.361	122.789	streak	0.459	free	141.082	141.082	147.714	159.867	yes	streak-free
36	50	148.008	245.135	21.316	57.000	62.984	0.000	-0.016	64.047	0	22.768	23.485	streak	0.473	free	125.857	125.857	147.775	159.932	yes	streak-free
37	52	161.193	230.077	20.007	26.984	14.000	-0.016	0.000	58.459	0	22.768	22.768	streak	0.389	free	135.714	135.714	146.853	158.971	yes	streak-free
38	60	144.073	231.500	20.130	40.000	55.000	0.000	0.000	63.073	0	22.768	22.768	streak	0.345	free	101.755	101.755	146.773	158.888	yes	streak-free
39	61	149.471	228.673	19.885	83.984	51.000	-0.016	0.000	65.149	0	22.768	22.768	streak	0.340	free	105.612	105.612	146.877	158.996	yes	streak-free
40	66	135.432	99.055	8.613	25.750	61.609	-0.250	0.609	53.779	0	220.822	350.484	spot	0.377	free	125.980	125.980	146.690	158.802	no	spot-free
41	74	162.154	193.410	16.818	13.156	53.500	0.156	-0.500	66.908	0	178.759	101.067	streak	0.454	free	135.959	135.959	147.046	159.172	yes	streak-free
42	82	144.764	290.847	25.291	62.359	76.000	0.359	0.000	59.028	0	82.504	22.768	streak	0.342	free	104.204	104.204	147.046	159.172	yes	streak-free
43	96	139.998	192.808	16.766	28.000	22.000	0.000	0.000	55.595	0	22.768	22.768	streak	0.347	free	93.980	93.980	146.955	159.077	yes	streak-free
