ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
17	71.887	246.670	21.450	68.594	9.734	-0.406	-0.266	27.666	0	85.254	125.641	streak	0.431	free	71.245	71.245	78.811	87.688	yes	streak-free
18	89.479	158.258	13.762	69.016	68.703	0.016	0.703	26.762	0	62.786	104.371	streak	0.412	free	82.633	82.633	79.531	88.449	yes	streak-free
19	63.761	200.467	17.432	30.141	67.000	0.141	0.000	25.323	0	136.134	22.768	streak	0.390	free	50.041	50.041	78.822	87.700	yes	streak-free
22	85.408	184.180	16.016	67.719	21.000	-0.281	0.000	32.104	0	83.883	22.768	streak	0.446	free	68.918	68.918	78.881	87.763	yes	streak-free
24	71.476	186.586	16.225	87.438	45.453	0.438	0.453	33.395	0	177.048	92.518	streak	0.412	free	69.204	69.204	78.649	87.518	yes	streak-free
25	81.670	146.381	12.729	21.000	83.641	0.000	-0.359	27.722	0	29.106	207.343	Undefined	0.453	free	74.878	74.878	78.881	87.762	yes	Undefined-free
26	72.323	156.135	13.577	80.984	29.000	-0.016	0.000	33.384	0	22.768	22.768	streak	0.405	free	57.898	57.898	78.703	87.575	yes	streak-free
27	73.832	152.028	13.220	69.000	58.000	0.000	0.000	31.775	0	22.768	22.768	streak	0.376	free	57.551	57.551	78.600	87.466	yes	streak-free
28	78.054	179.975	15.650	75.000	17.297	0.000	0.297	33.748	0	22.768	92.518	streak	0.437	free	65.531	65.531	78.668	87.537	yes	streak-free
29	73.208	167.239	14.543	33.297	53.766	0.297	-0.234	33.174	0	109.955	161.341	Undefined	0.481	free	69.082	69.082	78.551	87.414	yes	Undefined-free
30	72.570	148.385	12.903	25.000	74.000	0.000	0.000	31.676	0	22.768	22.768	streak	0.413	free	60.592	60.592	78.419	87.275	yes	streak-free
31	76.153	163.039	14.177	60.797	73.000	-0.203	0.000	32.270	0	72.701	34.931	streak	0.389	free	62.592	62.592	78.421	87.276	yes	streak-free
32	74.538	122.697	10.669	67.359	29.000	0.359	0.000	28.789	0	104.083	235.823	Undefined	0.443	free	70.429	70.429	78.368	87.220	yes	Undefined-free
33	69.318	117.258	10.196	45.484	14.062	-0.516	0.062	30.078	0	91.073	395.221	Undefined	0.435	free	70.429	70.429	78.150	86.990	yes	Undefined-free
35	71.666	184.199	16.017	54.750	70.000	-0.250	0.000	30.438	0	74.520	22.768	streak	0.418	free	61.408	61.408	77.464	86.266	yes	streak-free
37	74.207	276.509	24.044	71.578	35.672	-0.422	-0.328	25.928	0	88.471	81.031	streak	0.391	free	69.918	69.918	77.436	86.236	yes	streak-free
38	68.333	139.244	12.108	75.109	49.000	0.109	0.000	27.102	0	198.413	22.768	streak	0.367	free	56.857	56.857	77.242	86.030	yes	streak-free
39	72.575	147.938	12.864	9.812	30.125	-0.188	0.125	29.530	0	61.803	316.031	Undefined	0.430	free	58.776	58.776	77.176	85.961	yes	Undefined-free
40	67.960	64.358	5.596	59.609	90.438	0.609	-1.562	28.418	0	173.930	497.148	Undefined	0.412	free	70.388	70.388	76.989	85.763	no	Undefined-free
41	76.797	140.792	12.243	21.922	32.000	-0.078	0.000	32.368	0	80.620	22.768	streak	0.422	free	70.796	70.796	77.044	85.822	yes	streak-free
44	75.981	174.617	15.184	24.000	13.312	0.000	0.312	28.919	0	22.768	81.496	streak	0.412	free	66.735	66.735	77.076	85.855	yes	streak-free
45	69.546	177.698	15.452	34.734	48.000	-0.266	0.000	28.140	0	78.464	22.768	streak	0.370	free	62.184	62.184	76.945	85.717	yes	streak-free
46	78.401	224.321	19.506	77.688	76.578	-0.312	-0.422	27.555	0	83.159	92.305	streak	0.398	free	71.184	71.184	77.037	85.814	yes	streak-free
47	66.004	92.951	8.083	55.438	27.828	0.438	-0.172	29.845	0	326.294	191.825	spot	0.444	free	69.082	69.082	76.829	85.594	yes	spot-free
48	74.605	109.036	9.481	11.734	48.250	-0.266	0.250	33.282	0	327.887	88.004	streak	0.439	free	74.449	74.449	76.831	85.596	yes	streak-free
49	75.622	136.615	11.880	29.984	89.000	-0.016	0.000	29.282	0	23.127	27.700	streak	0.338	free	55.551	55.551	76.856	85.622	yes	streak-free
52	68.389	180.088	15.660	53.000	20.266	0.000	0.266	26.354	0	22.768	76.022	streak	0.363	free	63.816	63.816	76.719	85.478	yes	streak-free
54	78.475	213.666	18.580	64.000	36.422	0.000	0.422	29.713	0	22.768	82.238	streak	0.402	free	70.245	70.245	76.701	85.459	yes	streak-free
55	76.212	196.824	17.115	31.406	81.547	0.406	-0.453	34.343	0	201.513	77.615	streak	0.468	free	67.102	67.102	76.739	85.499	yes	streak-free
56	73.428	134.768	11.719	75.000	85.000	0.000	0.000	24.894	0	22.768	22.768	streak	0.379	free	61.714	61.714	76.718	85.477	yes	streak-free
57	79.083	90.960	7.910	90.531	80.547	-0.469	-0.453	34.517	0	465.690	94.011	streak	0.439	free	79.245	79.245	76.812	85.576	yes	streak-free
63	68.252	104.956	9.127	41.391	52.609	0.391	-0.391	24.937	0	289.432	104.083	streak	0.301	free	71.163	71.163	76.030	84.750	yes	streak-free
64	75.819	169.791	14.764	83.203	21.250	0.203	0.250	33.589	0	153.259	69.214	streak	0.397	free	69.735	69.735	76.070	84.791	yes	streak-free
71	83.424	152.897	13.295	56.625	39.250	0.625	0.250	27.432	0	136.609	104.083	streak	0.440	free	76.592	76.592	76.248	84.980	yes	streak-free
73	74.222	178.147	15.491	11.000	64.562	0.000	-0.438	34.162	0	22.768	91.073	streak	0.423	free	59.408	59.408	76.227	84.958	yes	streak-free
74	74.037	86.891	7.556	40.047	83.984	0.047	-0.016	28.202	0	324.159	27.755	streak	0.391	free	68.510	68.510	76.229	84.960	yes	streak-free
76	78.727	120.369	10.467	30.000	38.828	0.000	-0.172	29.639	0	22.768	72.582	streak	0.367	free	61.184	61.184	76.312	85.048	yes	streak-free
83	68.589	77.625	6.750	22.656	63.000	0.656	0.000	33.023	0	374.634	22.768	streak	0.379	free	59.898	59.898	76.220	84.951	no	streak-free
