ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
30	72.570	148.385	24.731	25.000	74.000	0.000	0.000	31.676	0	22.768	22.768	streak	0.413	free	60.592	60.592	77.319	86.113	yes	streak-free
31	76.153	163.039	27.173	60.797	73.000	-0.203	0.000	32.270	0	72.701	34.931	streak	0.389	free	62.592	62.592	77.321	86.114	yes	streak-free
32	74.538	122.697	20.449	67.359	29.000	0.359	0.000	28.789	0	104.083	235.823	Undefined	0.443	free	70.429	70.429	77.268	86.058	yes	Undefined-free
33	69.318	117.258	19.543	45.484	14.062	-0.516	0.062	30.078	0	91.073	395.221	Undefined	0.435	free	70.429	70.429	77.050	85.828	yes	Undefined-free
35	71.666	184.199	30.700	54.750	70.000	-0.250	0.000	30.438	0	74.520	22.768	streak	0.418	free	61.408	61.408	76.364	85.103	yes	streak-free
37	74.207	276.509	46.085	71.578	35.672	-0.422	-0.328	25.928	0	88.471	81.031	streak	0.391	free	69.918	69.918	76.336	85.073	yes	streak-free
38	68.333	139.244	23.207	75.109	49.000	0.109	0.000	27.102	0	198.413	22.768	streak	0.367	free	56.857	56.857	76.142	84.868	yes	streak-free
39	72.575	147.938	24.656	9.812	30.125	-0.188	0.125	29.530	0	61.803	316.031	Undefined	0.430	free	58.776	58.776	76.076	84.798	yes	Undefined-free
40	67.960	64.358	10.726	59.609	90.438	0.609	-1.562	28.418	0	173.930	497.148	Undefined	0.412	free	70.388	70.388	75.889	84.600	no	Undefined-free
41	76.797	140.792	23.465	21.922	32.000	-0.078	0.000	32.368	0	80.620	22.768	streak	0.422	free	70.796	70.796	75.944	84.659	yes	streak-free
44	75.981	174.617	29.103	24.000	13.312	0.000	0.312	28.919	0	22.768	81.496	streak	0.412	free	66.735	66.735	75.976	84.693	yes	streak-free
45	69.546	177.698	29.616	34.734	48.000	-0.266	0.000	28.140	0	78.464	22.768	streak	0.370	free	62.184	62.184	75.845	84.554	yes	streak-free
46	78.401	224.321	37.387	77.688	76.578	-0.312	-0.422	27.555	0	83.159	92.305	streak	0.398	free	71.184	71.184	75.937	84.651	yes	streak-free
47	66.004	92.951	15.492	55.438	27.828	0.438	-0.172	29.845	0	326.294	191.825	spot	0.444	free	69.082	69.082	75.729	84.431	yes	spot-free
48	74.605	109.036	18.173	11.734	48.250	-0.266	0.250	33.282	0	327.887	88.004	streak	0.439	free	74.449	74.449	75.731	84.433	yes	streak-free
49	75.622	136.615	22.769	29.984	89.000	-0.016	0.000	29.282	0	23.127	27.700	streak	0.338	free	55.551	55.551	75.756	84.459	yes	streak-free
52	68.389	180.088	30.015	53.000	20.266	0.000	0.266	26.354	0	22.768	76.022	streak	0.363	free	63.816	63.816	75.619	84.315	yes	streak-free
54	78.475	213.666	35.611	64.000	36.422	0.000	0.422	29.713	0	22.768	82.238	streak	0.402	free	70.245	70.245	75.601	84.296	yes	streak-free
55	76.212	196.824	32.804	31.406	81.547	0.406	-0.453	34.343	0	201.513	77.615	streak	0.468	free	67.102	67.102	75.639	84.336	yes	streak-free
56	73.428	134.768	22.461	75.000	85.000	0.000	0.000	24.894	0	22.768	22.768	streak	0.379	free	61.714	61.714	75.618	84.314	yes	streak-free
57	79.083	90.960	15.160	90.531	80.547	-0.469	-0.453	34.517	0	465.690	94.011	streak	0.439	free	79.245	79.245	75.712	84.413	yes	streak-free
63	68.252	104.956	17.493	41.391	52.609	0.391	-0.391	24.937	0	289.432	104.083	streak	0.301	free	71.163	71.163	74.930	83.586	yes	streak-free
64	75.819	169.791	28.298	83.203	21.250	0.203	0.250	33.589	0	153.259	69.214	streak	0.397	free	69.735	69.735	74.970	83.628	yes	streak-free
71	83.424	152.897	25.483	56.625	39.250	0.625	0.250	27.432	0	136.609	104.083	streak	0.440	free	76.592	76.592	75.148	83.817	yes	streak-free
73	74.222	178.147	29.691	11.000	64.562	0.000	-0.438	34.162	0	22.768	91.073	streak	0.423	free	59.408	59.408	75.127	83.795	yes	streak-free
74	74.037	86.891	14.482	40.047	83.984	0.047	-0.016	28.202	0	324.159	27.755	streak	0.391	free	68.510	68.510	75.129	83.797	yes	streak-free
76	78.727	120.369	20.061	30.000	38.828	0.000	-0.172	29.639	0	22.768	72.582	streak	0.367	free	61.184	61.184	75.212	83.885	yes	streak-free
83	68.589	77.625	12.937	22.656	63.000	0.656	0.000	33.023	0	374.634	22.768	streak	0.379	free	59.898	59.898	75.120	83.787	no	streak-free
