ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
16	49.225	67.298	5.852	15.719	57.812	-0.281	-0.188	17.477	0	305.524	156.846	Undefined	0.453	free	49.571	49.571	56.502	64.018	yes	Undefined-free
17	49.792	110.848	9.639	87.000	27.016	0.000	0.016	21.719	0	22.768	28.572	streak	0.374	free	40.816	40.816	56.242	63.742	yes	streak-free
18	53.596	56.062	4.875	17.984	49.406	-0.016	-0.594	21.351	0	27.755	387.405	Undefined	0.427	free	44.122	44.122	56.223	63.721	no	Undefined-free
19	51.459	143.073	12.441	64.312	12.719	0.312	-0.281	18.959	0	79.490	122.789	streak	0.405	free	44.469	44.469	56.093	63.583	yes	streak-free
20	50.342	107.731	9.368	7.406	12.953	0.406	-0.047	19.778	0	91.073	298.620	Undefined	0.467	free	51.061	51.061	55.921	63.399	yes	Undefined-free
22	49.812	138.906	12.079	73.969	60.766	-0.031	-0.234	23.019	0	22.768	70.785	streak	0.390	free	37.429	37.429	55.175	62.603	yes	streak-free
23	46.043	92.139	8.012	43.125	50.188	0.125	0.188	20.494	0	188.942	148.828	spot	0.406	free	41.020	41.020	54.878	62.286	yes	spot-free
24	50.811	165.237	14.368	66.266	90.484	0.266	0.484	15.630	0	90.756	102.672	streak	0.421	free	47.245	47.245	54.804	62.207	yes	streak-free
25	57.483	96.522	8.393	65.000	61.000	0.000	0.000	21.847	0	22.768	22.768	streak	0.434	free	48.531	48.531	55.004	62.420	yes	streak-free
26	50.265	141.103	12.270	45.656	59.000	-0.344	0.000	18.621	0	81.972	22.768	streak	0.413	free	45.490	45.490	54.910	62.320	yes	streak-free
27	54.674	104.982	9.129	28.000	61.250	0.000	0.250	19.896	0	26.636	103.216	streak	0.435	free	46.265	46.265	54.986	62.401	yes	streak-free
28	50.390	156.928	13.646	29.000	90.422	0.000	0.422	20.355	0	22.768	85.952	streak	0.408	free	43.980	43.980	54.904	62.314	yes	streak-free
29	49.696	128.430	11.168	45.000	22.312	0.000	0.312	20.731	0	31.721	83.159	streak	0.436	free	46.959	46.959	54.804	62.207	yes	streak-free
31	46.633	176.590	15.356	77.000	80.453	0.000	0.453	18.990	0	22.768	84.891	streak	0.384	free	35.449	35.449	54.608	61.998	yes	streak-free
32	55.360	93.573	8.137	69.031	45.000	0.031	0.000	18.272	0	30.694	22.768	streak	0.414	free	44.265	44.265	54.707	62.103	yes	streak-free
33	54.979	168.612	14.662	10.000	70.453	0.000	0.453	21.891	0	22.768	79.571	streak	0.449	free	47.653	47.653	54.787	62.189	yes	streak-free
34	50.285	120.795	10.504	14.297	86.000	0.297	0.000	19.044	0	78.585	22.768	streak	0.389	free	42.980	42.980	54.720	62.118	yes	streak-free
35	51.841	133.899	11.643	34.375	75.000	0.375	0.000	23.231	0	83.835	30.218	streak	0.476	free	45.959	45.959	54.703	62.099	yes	streak-free
36	50.637	103.156	8.970	35.750	86.969	-0.250	-0.031	20.845	0	248.016	101.514	streak	0.483	free	50.776	50.776	54.653	62.046	yes	streak-free
37	56.477	143.977	12.520	61.203	38.438	0.203	0.438	17.888	0	80.252	104.083	streak	0.442	free	52.122	52.122	54.767	62.168	yes	streak-free
38	56.982	110.919	9.645	12.984	25.484	-1.016	-0.516	23.795	0	76.104	107.400	streak	0.479	free	44.837	44.837	54.889	62.298	yes	streak-free
39	56.232	87.780	7.633	44.000	89.000	0.000	0.000	22.428	0	22.768	22.768	streak	0.431	free	40.551	40.551	54.985	62.400	yes	streak-free
41	52.550	61.597	5.356	54.031	14.312	0.031	0.312	19.977	0	29.213	426.226	Undefined	0.430	free	45.082	45.082	54.082	61.436	yes	Undefined-free
42	54.060	70.234	6.107	16.344	11.000	0.344	0.000	21.501	0	196.875	22.768	streak	0.401	free	43.367	43.367	54.138	61.496	yes	streak-free
44	52.593	96.704	8.409	64.938	77.984	-0.062	-0.016	23.828	0	141.621	22.768	streak	0.466	free	44.347	44.347	54.057	61.409	yes	streak-free
45	51.586	82.131	7.142	32.875	57.641	-0.125	-0.359	22.043	0	101.519	216.519	Undefined	0.449	free	48.939	48.939	54.053	61.405	yes	Undefined-free
46	57.564	102.672	8.928	41.688	13.609	-0.312	-0.391	25.439	0	92.518	173.981	Undefined	0.473	free	47.102	47.102	54.182	61.543	yes	Undefined-free
47	50.167	47.406	4.122	73.484	74.672	0.484	-0.328	21.475	0	172.738	374.728	Undefined	0.412	free	46.735	46.735	54.145	61.503	no	Undefined-free
48	51.256	40.178	3.494	53.984	40.078	-0.016	0.078	20.054	0	245.328	312.091	spot	0.414	free	51.980	51.980	54.132	61.489	no	spot-free
50	50.121	104.011	9.044	75.250	32.203	0.250	0.203	21.095	0	83.514	93.461	streak	0.411	free	49.551	49.551	54.096	61.451	yes	streak-free
52	49.297	88.869	7.728	59.984	47.016	-0.016	0.016	21.574	0	24.286	31.414	streak	0.420	free	40.571	40.571	53.974	61.321	yes	streak-free
53	47.061	90.577	7.876	86.016	53.000	0.016	0.000	16.012	0	25.846	22.768	streak	0.317	free	42.082	42.082	53.884	61.224	yes	streak-free
58	47.773	85.180	7.407	55.000	77.000	0.000	0.000	21.857	0	22.768	22.768	streak	0.388	free	36.020	36.020	53.810	61.146	yes	streak-free
60	45.808	86.204	7.496	79.000	69.000	0.000	0.000	18.728	0	22.768	22.768	streak	0.340	free	38.694	38.694	53.703	61.031	yes	streak-free
64	50.451	54.557	4.744	53.234	92.891	0.234	-0.109	21.831	0	124.581	386.810	Undefined	0.388	free	48.367	48.367	53.533	60.849	no	Undefined-free
74	53.561	92.118	8.010	89.578	68.000	-0.422	0.000	18.645	0	91.073	28.301	streak	0.435	free	45.571	45.571	53.622	60.944	yes	streak-free
