ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
14	58.875	107.104	17.851	32.984	31.000	-0.016	0.000	29.112	0	23.127	22.768	streak	0.489	free	41.245	41.245	55.633	63.091	yes	streak-free
15	55.945	107.028	17.838	60.000	27.000	0.000	0.000	23.108	0	22.768	22.768	streak	0.448	free	45.898	45.898	55.733	63.199	yes	streak-free
16	49.225	67.298	11.216	15.719	57.812	-0.281	-0.188	17.477	0	305.524	156.846	Undefined	0.453	free	49.571	49.571	55.402	62.845	yes	Undefined-free
17	49.792	110.848	18.475	87.000	27.016	0.000	0.016	21.719	0	22.768	28.572	streak	0.374	free	40.816	40.816	55.142	62.568	yes	streak-free
18	53.596	56.062	9.344	17.984	49.406	-0.016	-0.594	21.351	0	27.755	387.405	Undefined	0.427	free	44.122	44.122	55.123	62.547	no	Undefined-free
19	51.459	143.073	23.846	64.312	12.719	0.312	-0.281	18.959	0	79.490	122.789	streak	0.405	free	44.469	44.469	54.993	62.409	yes	streak-free
20	50.342	107.731	17.955	7.406	12.953	0.406	-0.047	19.778	0	91.073	298.620	Undefined	0.467	free	51.061	51.061	54.821	62.225	yes	Undefined-free
22	49.812	138.906	23.151	73.969	60.766	-0.031	-0.234	23.019	0	22.768	70.785	streak	0.390	free	37.429	37.429	54.075	61.429	yes	streak-free
23	46.043	92.139	15.357	43.125	50.188	0.125	0.188	20.494	0	188.942	148.828	spot	0.406	free	41.020	41.020	53.778	61.111	yes	spot-free
24	50.811	165.237	27.540	66.266	90.484	0.266	0.484	15.630	0	90.756	102.672	streak	0.421	free	47.245	47.245	53.704	61.033	yes	streak-free
25	57.483	96.522	16.087	65.000	61.000	0.000	0.000	21.847	0	22.768	22.768	streak	0.434	free	48.531	48.531	53.904	61.245	yes	streak-free
26	50.265	141.103	23.517	45.656	59.000	-0.344	0.000	18.621	0	81.972	22.768	streak	0.413	free	45.490	45.490	53.810	61.145	yes	streak-free
27	54.674	104.982	17.497	28.000	61.250	0.000	0.250	19.896	0	26.636	103.216	streak	0.435	free	46.265	46.265	53.886	61.227	yes	streak-free
28	50.390	156.928	26.155	29.000	90.422	0.000	0.422	20.355	0	22.768	85.952	streak	0.408	free	43.980	43.980	53.804	61.139	yes	streak-free
29	49.696	128.430	21.405	45.000	22.312	0.000	0.312	20.731	0	31.721	83.159	streak	0.436	free	46.959	46.959	53.704	61.032	yes	streak-free
31	46.633	176.590	29.432	77.000	80.453	0.000	0.453	18.990	0	22.768	84.891	streak	0.384	free	35.449	35.449	53.508	60.823	yes	streak-free
32	55.360	93.573	15.595	69.031	45.000	0.031	0.000	18.272	0	30.694	22.768	streak	0.414	free	44.265	44.265	53.607	60.928	yes	streak-free
33	54.979	168.612	28.102	10.000	70.453	0.000	0.453	21.891	0	22.768	79.571	streak	0.449	free	47.653	47.653	53.687	61.014	yes	streak-free
34	50.285	120.795	20.133	14.297	86.000	0.297	0.000	19.044	0	78.585	22.768	streak	0.389	free	42.980	42.980	53.620	60.943	yes	streak-free
35	51.841	133.899	22.316	34.375	75.000	0.375	0.000	23.231	0	83.835	30.218	streak	0.476	free	45.959	45.959	53.603	60.925	yes	streak-free
36	50.637	103.156	17.193	35.750	86.969	-0.250	-0.031	20.845	0	248.016	101.514	streak	0.483	free	50.776	50.776	53.553	60.871	yes	streak-free
37	56.477	143.977	23.996	61.203	38.438	0.203	0.438	17.888	0	80.252	104.083	streak	0.442	free	52.122	52.122	53.667	60.993	yes	streak-free
38	56.982	110.919	18.486	12.984	25.484	-1.016	-0.516	23.795	0	76.104	107.400	streak	0.479	free	44.837	44.837	53.789	61.124	yes	streak-free
39	56.232	87.780	14.630	44.000	89.000	0.000	0.000	22.428	0	22.768	22.768	streak	0.431	free	40.551	40.551	53.885	61.226	yes	streak-free
41	52.550	61.597	10.266	54.031	14.312	0.031	0.312	19.977	0	29.213	426.226	Undefined	0.430	free	45.082	45.082	52.982	60.261	yes	Undefined-free
42	54.060	70.234	11.706	16.344	11.000	0.344	0.000	21.501	0	196.875	22.768	streak	0.401	free	43.367	43.367	53.038	60.321	yes	streak-free
44	52.593	96.704	16.117	64.938	77.984	-0.062	-0.016	23.828	0	141.621	22.768	streak	0.466	free	44.347	44.347	52.957	60.234	yes	streak-free
45	51.586	82.131	13.689	32.875	57.641	-0.125	-0.359	22.043	0	101.519	216.519	Undefined	0.449	free	48.939	48.939	52.953	60.230	yes	Undefined-free
46	57.564	102.672	17.112	41.688	13.609	-0.312	-0.391	25.439	0	92.518	173.981	Undefined	0.473	free	47.102	47.102	53.082	60.368	yes	Undefined-free
47	50.167	47.406	7.901	73.484	74.672	0.484	-0.328	21.475	0	172.738	374.728	Undefined	0.412	free	46.735	46.735	53.045	60.328	no	Undefined-free
48	51.256	40.178	6.696	53.984	40.078	-0.016	0.078	20.054	0	245.328	312.091	spot	0.414	free	51.980	51.980	53.032	60.314	no	spot-free
50	50.121	104.011	17.335	75.250	32.203	0.250	0.203	21.095	0	83.514	93.461	streak	0.411	free	49.551	49.551	52.996	60.276	yes	streak-free
52	49.297	88.869	14.812	59.984	47.016	-0.016	0.016	21.574	0	24.286	31.414	streak	0.420	free	40.571	40.571	52.874	60.146	yes	streak-free
53	47.061	90.577	15.096	86.016	53.000	0.016	0.000	16.012	0	25.846	22.768	streak	0.317	free	42.082	42.082	52.784	60.049	yes	streak-free
58	47.773	85.180	14.197	55.000	77.000	0.000	0.000	21.857	0	22.768	22.768	streak	0.388	free	36.020	36.020	52.710	59.971	yes	streak-free
60	45.808	86.204	14.367	79.000	69.000	0.000	0.000	18.728	0	22.768	22.768	streak	0.340	free	38.694	38.694	52.603	59.856	yes	streak-free
64	50.451	54.557	9.093	53.234	92.891	0.234	-0.109	21.831	0	124.581	386.810	Undefined	0.388	free	48.367	48.367	52.433	59.674	no	Undefined-free
74	53.561	92.118	15.353	89.578	68.000	-0.422	0.000	18.645	0	91.073	28.301	streak	0.435	free	45.571	45.571	52.522	59.769	yes	streak-free
