 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
20	24	129.007	312.476	52.079	89.234	21.000	0.234	0.000	58.530	0	72.167	22.768	streak	0.432	free	97.143	97.143	127.505	138.797	yes	streak-free
21	25	119.485	149.266	24.878	79.422	89.922	-0.578	-0.078	47.722	0	374.780	200.456	Undefined	0.435	free	132.490	132.490	127.233	138.512	yes	Undefined-free
22	26	123.811	242.465	40.411	34.609	72.656	-0.391	-0.344	51.504	0	363.193	86.736	streak	0.432	free	126.551	126.551	127.147	138.423	yes	streak-free
23	27	121.800	410.899	68.483	57.359	31.141	0.359	0.141	57.788	0	80.388	144.817	streak	0.494	free	114.531	114.531	126.993	138.263	yes	streak-free
24	29	123.667	276.089	46.015	77.000	17.000	0.000	0.000	57.644	0	22.768	22.768	streak	0.426	free	103.939	103.939	126.918	138.183	yes	streak-free
25	31	122.070	274.264	45.711	82.984	33.000	-0.016	0.000	49.486	0	23.485	22.768	streak	0.388	free	108.878	108.878	126.792	138.052	yes	streak-free
26	32	123.835	166.553	27.759	43.859	73.547	-0.141	0.547	60.647	0	182.145	292.238	spot	0.520	bound	123.796	123.796	126.733	137.991	yes	spot-bound
27	33	147.363	400.200	66.700	36.250	85.547	0.250	-0.453	62.733	0	90.045	83.118	streak	0.484	free	114.694	114.694	127.437	138.726	yes	streak-free
28	34	120.192	236.892	39.482	11.375	29.359	0.375	-0.641	48.842	0	87.119	341.258	Undefined	0.395	free	112.082	112.082	127.248	138.529	yes	Undefined-free
29	35	136.784	208.570	34.762	24.734	40.719	-0.266	-0.281	65.625	0	303.511	93.554	streak	0.423	free	131.143	131.143	127.574	138.869	yes	streak-free
30	36	131.972	330.547	55.091	9.438	86.484	0.438	0.484	51.336	0	202.978	81.330	streak	0.433	free	114.163	114.163	127.738	139.041	yes	streak-free
31	38	133.474	285.211	47.535	49.016	22.891	0.016	-0.109	50.549	0	108.133	167.432	Undefined	0.422	free	119.551	119.551	127.937	139.247	yes	Undefined-free
32	39	139.535	244.256	40.709	58.984	82.891	-0.016	-0.109	55.238	0	24.243	109.348	streak	0.418	free	115.163	115.163	128.292	139.619	yes	streak-free
33	41	123.509	277.060	46.177	35.000	48.000	0.000	0.000	44.461	0	156.807	22.768	streak	0.369	free	101.653	101.653	127.946	139.257	yes	streak-free
34	44	142.881	309.091	51.515	67.000	91.359	0.000	0.359	54.895	0	28.189	84.500	streak	0.419	free	117.571	117.571	128.359	139.689	yes	streak-free
35	45	120.520	251.696	41.949	51.984	80.000	-0.016	0.000	49.606	0	23.485	22.768	streak	0.380	free	94.612	94.612	128.193	139.516	yes	streak-free
36	48	127.173	304.585	50.764	86.578	14.281	-0.422	0.281	53.678	0	93.752	136.609	streak	0.413	free	108.327	108.327	128.198	139.520	yes	streak-free
37	49	137.998	230.279	38.380	61.984	13.000	-0.016	0.000	51.961	0	22.768	22.768	streak	0.423	free	119.531	119.531	128.460	139.794	yes	streak-free
38	51	130.901	413.767	68.961	81.422	71.672	0.422	-0.328	49.031	0	94.707	80.079	streak	0.362	free	117.939	117.939	128.544	139.882	yes	streak-free
39	52	136.108	289.963	48.327	11.281	22.000	0.281	0.000	51.363	0	75.432	22.768	streak	0.433	free	121.735	121.735	128.743	140.090	yes	streak-free
40	54	117.144	196.331	32.722	82.469	83.266	0.469	0.266	50.074	0	341.790	127.806	streak	0.407	free	124.224	124.224	128.512	139.849	yes	streak-free
41	58	127.155	382.077	63.680	64.312	25.609	0.312	-0.391	48.549	0	121.475	79.180	streak	0.393	free	113.571	113.571	128.611	139.952	yes	streak-free
42	63	116.476	156.582	26.097	87.797	53.109	-0.203	-1.891	43.297	0	77.338	494.428	Undefined	0.403	free	112.306	112.306	128.110	139.429	yes	Undefined-free
43	65	144.765	173.647	28.941	67.188	75.672	0.188	-0.328	58.309	0	260.208	150.222	spot	0.505	bound	131.000	131.000	128.467	139.802	yes	spot-bound
44	66	130.042	213.066	35.511	85.984	41.000	-0.016	0.000	57.750	0	22.768	22.768	streak	0.411	free	106.653	106.653	128.522	139.859	yes	streak-free
45	68	125.840	276.252	46.042	24.562	53.469	-0.438	0.469	49.090	0	117.514	91.073	streak	0.388	free	108.857	108.857	127.968	139.280	yes	streak-free
46	69	118.917	120.554	20.092	67.609	63.062	-0.391	0.062	52.418	0	224.650	212.431	spot	0.396	free	103.816	103.816	127.822	139.128	no	spot-free
47	71	109.834	123.191	20.532	47.109	43.797	-0.891	-1.203	40.264	0	281.380	309.642	spot	0.402	free	123.306	123.306	127.517	138.809	no	spot-free
48	73	115.747	214.278	35.713	80.000	11.000	0.000	0.000	46.544	0	22.768	22.768	streak	0.319	free	88.939	88.939	127.328	138.612	yes	streak-free
49	75	119.643	271.677	45.279	46.344	36.969	0.344	-0.031	51.314	0	106.251	23.858	streak	0.363	free	92.102	92.102	127.215	138.493	yes	streak-free
50	76	126.113	109.420	18.237	19.078	70.734	-0.922	-1.266	56.819	0	245.802	295.462	spot	0.471	free	118.041	118.041	127.216	138.495	no	spot-free
51	78	120.323	176.337	29.390	25.703	90.438	-0.297	-0.562	35.285	0	89.126	235.498	Undefined	0.326	free	120.449	120.449	127.120	138.394	yes	Undefined-free
52	79	115.093	236.759	39.460	34.109	60.016	0.109	0.016	44.687	0	155.563	24.622	streak	0.424	free	102.000	102.000	126.939	138.206	yes	streak-free
53	99	133.625	168.046	28.008	43.578	87.500	-0.422	-0.500	59.911	0	79.373	429.207	Undefined	0.450	free	120.857	120.857	127.069	138.341	yes	Undefined-free
