, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
47,,yes,41.174,0.40299999999999997,0,76,streak-free,185.455,20190127,free,103.061,103.061,118.84299999999999,129.745,16.125999999999998,streak,445.66900000000004,77.615,-1.594,85.406,-0.484,11.515999999999998,111.259
48,,yes,56.16,0.354,0,78,streak-free,172.395,20190127,free,81.673,81.673,118.82,129.721,14.991,streak,22.768,22.768,-0.016,39.984,0.0,52.0,115.21
0,1.0,yes,45.413000000000004,0.473,0,1,streak-free,394.05199999999996,20190127,free,107.02,107.02,130.719,142.15200000000002,34.265,streak,22.768,23.491,0.0,89.0,-0.016,55.983999999999995,128.41899999999998
1,2.0,yes,46.068999999999996,0.496,0,2,streak-free,381.509,20190127,free,110.14299999999999,110.14299999999999,126.33,137.569,33.175,streak,131.775,22.768,-0.062,26.938000000000002,0.0,64.0,119.641
2,3.0,yes,45.821999999999996,0.499,0,3,streak-free,484.853,20190127,free,118.32700000000001,118.32700000000001,126.387,137.63,42.161,streak,22.768,77.00399999999999,0.0,78.0,-0.344,61.656000000000006,124.20299999999999
3,4.0,yes,53.178999999999995,0.532,0,4,streak-bound,483.819,20190127,bound,106.694,106.694,126.54299999999999,137.793,42.071000000000005,streak,82.48299999999999,22.768,-0.375,36.625,0.0,49.0,124.711
4,5.0,yes,56.941,0.5489999999999999,0,5,Undefined-bound,357.901,20190127,bound,125.551,125.551,127.126,138.401,31.122,Undefined,83.883,163.13,0.297,56.297,0.406,20.406,127.155
5,6.0,yes,50.41,0.48,0,6,streak-free,325.195,20190127,free,99.0,99.0,125.09299999999999,136.27700000000002,28.278000000000002,streak,23.485,22.768,-0.016,85.984,0.0,66.0,112.626
6,7.0,yes,56.343,0.47700000000000004,0,7,streak-free,302.763,20190127,free,103.898,103.898,126.234,137.469,26.326999999999998,streak,22.768,22.768,0.0,45.0,0.0,69.0,130.782
7,8.0,yes,43.617,0.467,0,8,streak-free,459.039,20190127,free,99.735,99.735,123.44200000000001,134.55200000000002,39.916,streak,22.768,80.54,0.0,9.0,0.344,20.344,101.598
8,9.0,yes,55.794,0.46,0,9,streak-free,445.034,20190127,free,121.429,121.429,124.538,135.69799999999998,38.699,streak,87.98200000000001,81.654,0.42200000000000004,36.422,-0.25,28.75,131.011
9,10.0,yes,49.46,0.52,0,10,streak-bound,247.554,20190127,bound,127.449,127.449,125.101,136.285,21.526,streak,223.796,22.768,0.0,84.0,0.0,20.0,127.859
10,11.0,yes,53.372,0.40700000000000003,0,11,streak-free,312.42900000000003,20190127,free,112.898,112.898,125.303,136.497,27.168000000000003,streak,84.314,28.199,0.125,86.125,0.062,45.062,125.025
11,12.0,yes,49.303000000000004,0.48700000000000004,0,12,streak-free,224.547,20190127,free,115.633,115.633,125.837,137.055,19.526,streak,295.024,76.314,-0.266,68.734,0.125,73.125,129.414
12,13.0,yes,56.628,0.524,0,13,streak-bound,341.529,20190127,bound,107.714,107.714,126.825,138.08700000000002,29.698,streak,22.768,95.50299999999999,0.0,59.0,-0.5,31.5,136.381
13,14.0,yes,56.643,0.426,0,14,streak-free,262.608,20190127,free,98.429,98.429,125.84,137.058,22.836,streak,22.768,22.768,0.0,25.0,0.0,13.0,110.735
14,15.0,yes,56.326,0.488,0,15,spot-free,166.52700000000002,20190127,free,128.102,128.102,126.456,137.701,14.481,spot,156.732,265.759,0.109,17.109,0.797,76.797,132.77200000000002
15,16.0,yes,60.568000000000005,0.441,0,16,Undefined-free,203.676,20190127,free,86.102,86.102,125.833,137.05,17.711,Undefined,22.768,191.84900000000002,0.0,33.0,0.25,66.25,114.191
16,17.0,yes,55.716,0.478,0,17,streak-free,250.665,20190127,free,91.87799999999999,91.87799999999999,125.781,136.996,21.796999999999997,streak,22.768,30.221999999999998,0.0,55.0,0.031,54.031000000000006,122.656
17,18.0,yes,45.278999999999996,0.461,0,18,Undefined-free,263.60200000000003,20190127,free,106.49,106.49,125.838,137.056,22.921999999999997,Undefined,22.768,171.304,0.0,86.0,-0.109,78.891,124.512
18,19.0,yes,37.528,0.375,0,19,streak-free,368.265,20190127,free,90.755,90.755,124.59299999999999,135.755,32.023,streak,86.976,105.42,0.344,18.344,-0.078,85.92200000000001,99.87
19,20.0,yes,44.523999999999994,0.38799999999999996,0,20,streak-free,398.845,20190127,free,99.469,99.469,124.182,135.325,34.681999999999995,streak,88.471,27.673000000000002,-0.43799999999999994,71.562,0.0,47.0,114.073
20,21.0,yes,49.111000000000004,0.45,0,21,streak-free,323.43,20190127,free,102.633,102.633,123.92299999999999,135.055,28.124000000000002,streak,22.768,78.565,0.0,32.0,0.312,36.312,116.444
21,22.0,yes,34.691,0.355,0,22,streak-free,263.44599999999997,20190127,free,91.959,91.959,123.079,134.173,22.908,streak,22.768,22.768,-0.016,40.983999999999995,0.0,21.0,103.051
22,23.0,yes,47.9,0.446,0,23,streak-free,231.338,20190127,free,106.755,106.755,123.459,134.57,20.116,streak,22.768,22.768,0.0,10.0,0.0,74.0,129.519
23,24.0,yes,51.924,0.488,0,24,streak-free,255.395,20190127,free,95.91799999999999,95.91799999999999,122.684,133.761,22.208000000000002,streak,415.298,82.325,-0.031,41.968999999999994,-0.359,37.641,102.579
24,25.0,yes,46.693000000000005,0.39299999999999996,0,28,streak-free,228.75799999999998,20190127,free,104.102,104.102,122.07700000000001,133.126,19.892,streak,22.768,28.146,0.0,22.0,0.016,26.016,124.639
25,26.0,yes,52.706,0.381,0,29,streak-free,246.21099999999998,20190127,free,72.959,72.959,121.48700000000001,132.509,21.41,streak,22.768,22.768,0.0,69.0,0.0,54.0,103.836
26,27.0,yes,53.655,0.484,0,30,streak-free,133.732,20190127,free,111.08200000000001,111.08200000000001,121.44,132.46,11.629000000000001,streak,420.569,33.992,1.016,35.016,-0.031,7.968999999999999,117.87299999999999
27,28.0,yes,39.236999999999995,0.41700000000000004,0,31,streak-free,298.85200000000003,20190127,free,93.694,93.694,120.76299999999999,131.752,25.987,streak,170.065,97.90899999999999,0.45299999999999996,47.453,-0.45299999999999996,79.547,99.5
28,29.0,yes,44.485,0.355,0,32,streak-free,222.188,20190127,free,100.65299999999999,100.65299999999999,120.81,131.80200000000002,19.320999999999998,streak,30.022,22.768,-0.016,11.984000000000002,0.0,10.0,119.895
29,30.0,yes,47.771,0.37200000000000005,0,33,streak-free,236.933,20190127,free,73.571,73.571,120.38600000000001,131.358,20.603,streak,24.971999999999998,22.768,0.0,35.0,-0.016,21.984,105.35799999999999
30,31.0,yes,53.292,0.45799999999999996,0,34,streak-free,438.64,20190127,free,91.61200000000001,91.61200000000001,120.061,131.018,38.143,streak,81.49600000000001,125.977,-0.469,19.531,0.016,37.016,107.684
31,32.0,yes,42.979,0.41200000000000003,0,36,streak-free,282.11400000000003,20190127,free,95.571,95.571,119.945,130.89700000000002,24.531999999999996,streak,79.833,22.768,-0.297,79.703,0.0,81.0,113.929
32,33.0,yes,48.661,0.45299999999999996,0,37,spot-free,229.09599999999998,20190127,free,95.98,95.98,119.766,130.71,19.921,spot,174.238,113.648,-0.109,36.891,-0.43799999999999994,54.562,111.565
33,34.0,yes,43.31399999999999,0.413,0,38,streak-free,341.44199999999995,20190127,free,89.85700000000001,89.85700000000001,119.427,130.355,29.691,streak,111.51799999999999,81.796,0.344,23.344,0.406,50.406000000000006,105.583
34,35.0,yes,56.957,0.419,0,39,streak-free,205.24400000000003,20190127,free,97.796,97.796,119.68799999999999,130.628,17.847,streak,22.768,22.768,0.0,73.0,0.0,20.0,126.53399999999999
35,36.0,yes,50.83,0.41200000000000003,0,40,Undefined-free,159.99200000000002,20190127,free,95.61200000000001,95.61200000000001,119.522,130.455,13.912,Undefined,22.768,309.671,-0.016,75.984,-0.469,28.531,111.259
36,37.0,yes,45.849,0.354,0,41,streak-free,222.05599999999998,20190127,free,90.265,90.265,119.344,130.269,19.309,streak,22.768,118.027,0.0,10.0,0.125,52.125,110.464
37,38.0,yes,37.053000000000004,0.369,0,42,streak-free,337.54699999999997,20190127,free,98.102,98.102,118.935,129.841,29.351999999999997,streak,137.173,79.926,0.516,65.516,0.375,42.375,101.07600000000001
38,39.0,yes,45.809,0.359,0,43,streak-free,207.291,20190127,free,87.204,87.204,118.944,129.85,18.025,streak,22.768,22.768,0.0,68.0,0.0,65.0,116.992
39,40.0,yes,42.32,0.39799999999999996,0,44,streak-free,212.46200000000002,20190127,free,106.449,106.449,118.85,129.752,18.475,streak,22.768,124.023,0.0,38.0,0.188,79.188,112.81200000000001
40,41.0,yes,49.358000000000004,0.418,0,45,streak-free,329.866,20190127,free,97.85700000000001,97.85700000000001,118.891,129.795,28.684,streak,22.768,83.565,0.0,66.0,0.42200000000000004,87.42200000000001,118.25399999999999
41,42.0,yes,35.451,0.355,0,46,streak-free,282.22900000000004,20190127,free,86.286,86.286,118.49700000000001,129.38299999999998,24.541999999999998,streak,104.083,22.768,0.375,41.375,0.0,14.0,99.66
42,43.0,yes,49.097,0.429,0,48,streak-free,187.072,20190127,free,99.816,99.816,118.29700000000001,129.174,16.267,streak,22.768,22.768,0.0,51.0,0.0,30.0,127.619
43,44.0,yes,44.971000000000004,0.418,0,49,streak-free,390.82300000000004,20190127,free,99.98,99.98,118.156,129.026,33.985,streak,96.995,92.73899999999999,0.516,66.516,-0.359,80.641,109.516
44,45.0,yes,54.805,0.44299999999999995,0,51,streak-free,189.62900000000002,20190127,free,106.449,106.449,118.309,129.186,16.489,streak,23.485,25.057,-0.016,88.984,0.0,73.0,123.01899999999999
45,46.0,yes,36.81,0.349,0,53,Undefined-free,206.87900000000002,20190127,free,84.40799999999999,84.40799999999999,117.932,128.792,17.989,Undefined,27.910999999999998,163.93099999999998,0.016,74.016,0.125,37.125,97.927
46,47.0,no,53.248000000000005,0.435,0,55,streak-free,116.54899999999999,20190127,free,103.469,103.469,117.509,128.349,10.135,streak,409.298,89.214,1.25,89.25,1.188,37.188,112.789
47,48.0,yes,46.438,0.385,0,57,streak-free,157.591,20190127,free,103.59200000000001,103.59200000000001,117.62799999999999,128.474,13.704,streak,184.299,23.491,0.562,11.562000000000001,-0.031,26.969,121.285
48,49.0,yes,48.451,0.419,0,59,streak-free,198.62,20190127,free,91.551,91.551,117.399,128.234,17.271,streak,22.768,22.768,-0.016,62.983999999999995,0.0,51.0,103.417
49,50.0,yes,50.102,0.379,0,62,streak-free,195.405,20190127,free,88.755,88.755,117.087,127.90799999999999,16.992,streak,22.768,22.768,0.0,24.0,0.0,44.0,98.569
50,51.0,yes,44.718,0.41600000000000004,0,67,spot-free,172.56099999999998,20190127,free,103.837,103.837,117.01100000000001,127.82799999999999,15.005,spot,242.128,173.263,-0.188,62.812,0.297,23.296999999999997,105.691
51,52.0,yes,41.355,0.391,0,78,streak-free,213.958,20190127,free,103.98,103.98,117.015,127.83200000000001,18.605,streak,32.635,79.264,0.0,91.0,0.297,27.296999999999997,114.911
52,53.0,yes,47.202,0.35700000000000004,0,81,streak-free,172.42700000000002,20190127,free,83.22399999999999,83.22399999999999,116.802,127.61,14.994000000000002,streak,22.768,29.273000000000003,0.0,54.0,-0.016,84.984,102.585
53,54.0,yes,45.238,0.409,0,83,streak-free,149.763,20190127,free,90.34700000000001,90.34700000000001,116.53399999999999,127.33,13.023,streak,287.738,29.553,0.344,58.343999999999994,-0.016,77.984,98.98100000000001
0,1.0,yes,40.97,0.48,0,1,streak-free,450.475,20190127,free,107.531,107.531,120.823,131.815,39.172,streak,77.615,22.768,0.297,46.297,0.0,30.0,118.523
1,2.0,yes,45.923,0.451,0,3,streak-free,430.256,20190127,free,108.796,108.796,117.57600000000001,128.41899999999998,37.414,streak,78.79,22.768,-0.32799999999999996,12.672,0.0,44.0,119.584
2,3.0,yes,49.448,0.426,0,4,streak-free,284.809,20190127,free,109.714,109.714,120.419,131.393,24.766,streak,23.485,22.768,-0.016,54.983999999999995,0.0,14.0,126.65100000000001
3,4.0,yes,51.431000000000004,0.49200000000000005,0,5,Undefined-free,276.957,20190127,free,107.551,107.551,119.814,130.76,24.083000000000002,Undefined,22.768,213.546,0.016,67.016,0.0,18.0,115.09
4,5.0,yes,46.643,0.405,0,6,streak-free,356.32800000000003,20190127,free,96.898,96.898,118.999,129.908,30.985,streak,77.257,73.855,0.21899999999999997,15.219000000000001,0.188,72.188,112.626
5,6.0,yes,55.896,0.384,0,7,streak-free,320.545,20190127,free,94.041,94.041,120.115,131.075,27.873,streak,22.768,74.806,0.0,69.0,0.25,68.25,124.512
6,7.0,yes,44.11,0.46,0,8,streak-free,253.62,20190127,free,127.816,127.816,121.663,132.69299999999998,22.054000000000002,streak,22.768,22.768,0.0,39.0,0.0,36.0,130.196
7,8.0,yes,52.457,0.433,0,9,streak-free,276.178,20190127,free,85.755,85.755,120.28399999999999,131.251,24.015,streak,22.768,22.768,0.0,27.0,0.0,64.0,106.95100000000001
8,9.0,yes,39.239000000000004,0.433,0,10,streak-free,329.611,20190127,free,105.59200000000001,105.59200000000001,119.751,130.694,28.662,streak,175.657,91.79,-0.359,25.641,-0.43799999999999994,31.561999999999998,112.65700000000001
9,10.0,yes,47.986999999999995,0.434,0,11,streak-free,261.926,20190127,free,95.449,95.449,119.96,130.91299999999998,22.776,streak,22.768,22.768,0.0,46.0,0.0,42.0,119.75399999999999
10,11.0,yes,47.57899999999999,0.391,0,13,streak-free,372.704,20190127,free,89.02,89.02,119.51899999999999,130.451,32.409,streak,83.814,22.768,-0.359,70.641,0.0,88.0,112.361
11,12.0,yes,44.505,0.43,0,14,streak-free,268.776,20190127,free,95.898,95.898,118.90700000000001,129.811,23.372,streak,22.768,22.768,0.0,30.0,0.0,41.0,109.26
12,13.0,yes,45.467,0.457,0,15,spot-free,206.71900000000002,20190127,free,105.14299999999999,105.14299999999999,118.866,129.768,17.976,spot,124.625,209.076,-0.23399999999999999,55.766000000000005,0.359,50.358999999999995,116.035
13,14.0,yes,49.099,0.446,0,16,streak-free,256.741,20190127,free,95.796,95.796,118.792,129.691,22.325,streak,219.773,81.49600000000001,-0.125,80.875,0.375,39.375,115.464
14,15.0,yes,47.074,0.44799999999999995,0,17,Undefined-free,139.47299999999998,20190127,free,87.184,87.184,118.40700000000001,129.289,12.128,Undefined,27.287,352.45099999999996,0.0,9.0,-0.469,89.531,110.329
15,16.0,yes,36.937,0.39799999999999996,0,18,streak-free,408.671,20190127,free,97.32700000000001,97.32700000000001,117.76100000000001,128.613,35.537,streak,80.079,135.945,-0.469,14.530999999999999,0.375,55.375,105.132
16,17.0,yes,51.071999999999996,0.5,0,20,streak-bound,207.296,20190127,bound,108.816,108.816,117.976,128.83700000000002,18.026,streak,335.01800000000003,70.473,0.391,68.391,0.25,76.25,119.321
17,18.0,yes,52.58,0.452,0,21,streak-free,229.87400000000002,20190127,free,113.65299999999999,113.65299999999999,118.689,129.584,19.989,streak,22.768,22.768,0.0,91.0,0.0,91.0,129.231
18,19.0,yes,48.08,0.47700000000000004,0,22,streak-free,417.827,20190127,free,110.551,110.551,118.851,129.753,36.333,streak,74.521,111.51799999999999,0.312,83.31200000000001,-0.344,32.656,119.62899999999999
19,20.0,yes,49.62,0.47100000000000003,0,23,streak-free,357.72900000000004,20190127,free,119.367,119.367,119.885,130.834,31.107,streak,122.65299999999999,85.758,0.203,8.203,0.375,80.375,138.261
20,21.0,yes,48.738,0.462,0,24,streak-free,252.614,20190127,free,94.59200000000001,94.59200000000001,119.751,130.695,21.965999999999998,streak,343.195,83.883,0.109,18.109,0.43799999999999994,26.438000000000002,114.647
21,22.0,yes,56.531000000000006,0.44799999999999995,0,25,streak-free,242.583,20190127,free,97.204,97.204,120.071,131.029,21.094,streak,99.976,24.230999999999998,0.109,28.109,-0.031,47.968999999999994,124.807
22,23.0,yes,58.99,0.473,0,27,streak-free,301.161,20190127,free,109.449,109.449,120.445,131.42,26.188000000000002,streak,84.41799999999999,22.768,-0.344,59.656000000000006,0.0,74.0,126.73899999999999
23,24.0,yes,52.178999999999995,0.449,0,28,streak-free,195.175,20190127,free,91.184,91.184,120.34899999999999,131.32,16.972,streak,246.03400000000002,22.768,0.21899999999999997,54.218999999999994,0.0,31.0,115.75
24,25.0,yes,51.913999999999994,0.45,0,30,streak-free,328.49300000000005,20190127,free,97.77600000000001,97.77600000000001,120.336,131.306,28.565,streak,83.266,111.40299999999999,-0.344,33.656,0.047,72.047,117.72
25,26.0,yes,45.391000000000005,0.382,0,32,streak-free,412.18800000000005,20190127,free,78.184,78.184,119.601,130.537,35.842,streak,80.834,22.768,0.42200000000000004,16.422,0.0,64.0,100.78200000000001
26,27.0,yes,44.636,0.449,0,34,streak-free,271.735,20190127,free,115.755,115.755,119.369,130.295,23.629,streak,237.333,92.00200000000001,-0.42200000000000004,62.578,0.375,41.375,110.584
27,28.0,yes,43.152,0.402,0,35,streak-free,191.063,20190127,free,93.163,93.163,119.11200000000001,130.026,16.614,streak,200.0,23.851999999999997,0.141,64.141,0.0,29.0,109.353
28,29.0,yes,45.71,0.41,0,36,streak-free,245.442,20190127,free,101.633,101.633,119.12299999999999,130.03799999999998,21.343000000000004,streak,145.876,23.503,0.188,70.188,-0.016,11.984000000000002,117.152
29,30.0,yes,49.303000000000004,0.428,0,37,Undefined-free,215.77599999999998,20190127,free,88.98,88.98,118.988,129.89600000000002,18.762999999999998,Undefined,22.768,188.942,0.0,85.0,-0.141,45.858999999999995,112.507
30,31.0,yes,40.716,0.397,0,39,streak-free,278.94,20190127,free,104.429,104.429,118.322,129.19899999999998,24.256,streak,80.56,22.768,0.297,53.297,0.0,59.0,114.76299999999999
31,32.0,yes,44.338,0.379,0,40,streak-free,391.01800000000003,20190127,free,112.40799999999999,112.40799999999999,118.405,129.286,34.001999999999995,streak,84.53299999999999,22.768,-0.469,26.531,0.0,72.0,118.929
32,33.0,yes,48.361000000000004,0.40399999999999997,0,41,streak-free,214.058,20190127,free,93.98,93.98,118.50399999999999,129.39,18.614,streak,22.768,22.768,0.0,40.0,0.0,45.0,119.67
33,34.0,yes,50.891000000000005,0.382,0,42,streak-free,215.937,20190127,free,92.87799999999999,92.87799999999999,118.554,129.442,18.777,streak,22.768,22.768,0.0,45.0,0.0,55.0,118.06
34,35.0,yes,34.561,0.299,0,44,streak-free,276.672,20190127,free,93.959,93.959,118.436,129.319,24.058000000000003,streak,85.931,22.768,-0.312,56.688,0.0,25.0,111.76899999999999
35,36.0,yes,42.56,0.386,0,47,streak-free,387.75300000000004,20190127,free,77.837,77.837,118.06700000000001,128.933,33.718,streak,94.885,87.31700000000001,0.484,50.483999999999995,-0.42200000000000004,87.57799999999999,101.744
36,37.0,yes,47.385,0.413,0,50,streak-free,300.73900000000003,20190127,free,108.184,108.184,118.066,128.931,26.151,streak,91.66,90.186,0.359,18.359,0.344,15.344000000000001,115.714
37,38.0,yes,46.74,0.462,0,51,streak-free,325.13,20190127,free,119.429,119.429,118.206,129.079,28.272,streak,87.82700000000001,122.789,0.344,74.344,-0.406,46.593999999999994,121.536
38,39.0,yes,52.323,0.40399999999999997,0,56,streak-free,197.28,20190127,free,95.796,95.796,118.11399999999999,128.982,17.155,streak,22.768,22.768,0.0,91.0,0.0,39.0,116.734
39,40.0,yes,44.11,0.462,0,57,streak-free,210.304,20190127,free,109.939,109.939,117.956,128.817,18.287,streak,276.276,114.806,0.156,10.156,0.078,19.078,108.859
40,41.0,yes,49.105,0.40299999999999997,0,58,streak-free,202.706,20190127,free,99.59200000000001,99.59200000000001,118.09299999999999,128.96,17.627,streak,69.85300000000001,22.768,-0.125,26.875,0.0,16.0,121.84200000000001
