 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
22	25	136.713	287.970	25.041	30.984	41.000	-0.016	0.000	56.734	0	29.738	22.768	streak	0.386	free	101.673	101.673	136.232	147.904	yes	streak-free
23	27	141.714	317.951	27.648	58.000	68.266	0.000	0.266	60.478	0	22.768	101.738	streak	0.469	free	120.898	120.898	135.977	147.638	yes	streak-free
24	28	146.018	167.517	14.567	62.203	83.766	0.203	-0.234	57.681	0	318.937	151.810	Undefined	0.449	free	143.939	143.939	136.418	148.098	yes	Undefined-free
25	29	135.426	372.125	32.359	42.000	61.250	0.000	0.250	54.186	0	22.768	67.583	streak	0.347	free	103.959	103.959	136.463	148.145	yes	streak-free
26	30	142.983	261.736	22.760	75.000	40.000	0.000	0.000	61.340	0	22.768	22.768	streak	0.425	free	111.041	111.041	136.757	148.451	yes	streak-free
27	31	137.806	267.306	23.244	62.797	61.312	-0.203	0.312	55.983	0	121.617	112.758	streak	0.411	free	115.490	115.490	136.865	148.564	yes	streak-free
28	32	124.788	384.546	33.439	90.000	10.609	0.000	-0.391	51.565	0	22.768	87.317	streak	0.407	free	109.673	109.673	136.560	148.246	yes	streak-free
29	33	122.640	276.338	24.029	8.984	47.984	-0.016	-0.016	50.811	0	23.485	29.039	streak	0.383	free	105.571	105.571	136.208	147.878	yes	streak-free
30	35	135.122	169.116	14.706	56.016	13.359	0.016	0.359	52.103	0	88.197	444.632	Undefined	0.423	free	117.633	117.633	136.243	147.916	yes	Undefined-free
31	37	129.355	358.019	31.132	85.984	79.641	-0.016	-0.359	52.562	0	98.389	83.159	streak	0.396	free	115.082	115.082	136.112	147.779	yes	streak-free
32	38	144.472	97.921	8.515	86.766	33.906	-1.234	0.906	70.869	0	344.871	141.990	streak	0.470	free	123.469	123.469	136.408	148.088	no	streak-free
33	41	95.623	145.779	12.676	14.078	36.969	0.078	-0.031	60.607	0	390.385	280.177	spot	0.456	free	100.184	100.184	135.368	147.003	no	spot-free
34	42	140.458	230.591	20.051	49.016	90.984	0.016	-0.016	64.958	0	29.539	23.485	streak	0.352	free	99.102	99.102	135.563	147.206	yes	streak-free
35	44	131.767	176.928	15.385	68.984	55.016	-0.016	0.016	53.690	0	29.254	262.982	Undefined	0.381	free	110.286	110.286	135.524	147.166	yes	Undefined-free
36	45	126.354	235.046	20.439	46.000	50.984	0.000	-0.016	60.422	0	22.768	28.640	streak	0.362	free	92.857	92.857	135.352	146.987	yes	streak-free
37	50	116.351	238.974	20.780	75.016	70.000	0.016	0.000	44.435	0	28.146	26.522	streak	0.294	free	99.449	99.449	134.945	146.562	yes	streak-free
38	51	143.504	209.545	18.221	17.000	91.000	0.000	0.000	54.527	0	22.768	22.768	streak	0.400	free	122.224	122.224	135.204	146.831	yes	streak-free
39	54	113.109	301.044	26.178	50.000	58.312	0.000	0.312	56.332	0	22.768	82.748	streak	0.310	free	90.531	90.531	134.743	146.351	yes	streak-free
40	58	111.425	181.207	15.757	84.969	88.844	-0.031	-0.156	46.792	0	287.773	196.683	spot	0.376	free	114.694	114.694	134.266	145.853	yes	spot-free
41	60	126.961	209.742	18.238	13.000	27.000	0.000	0.000	50.911	0	22.768	22.768	streak	0.334	free	100.776	100.776	134.154	145.737	yes	streak-free
42	63	115.999	208.986	18.173	84.297	24.156	0.297	0.156	51.929	0	76.978	235.280	Undefined	0.344	free	96.000	96.000	133.810	145.377	yes	Undefined-free
43	67	135.484	240.231	20.890	17.734	53.000	-0.266	0.000	45.631	0	76.475	22.768	streak	0.313	free	117.327	117.327	133.894	145.466	yes	streak-free
44	72	121.899	316.941	27.560	82.484	9.734	0.484	-0.266	39.411	0	99.463	90.133	streak	0.302	free	112.184	112.184	133.645	145.206	yes	streak-free
45	76	121.741	178.451	15.517	36.750	90.000	-0.250	0.000	47.774	0	178.442	27.700	streak	0.359	free	104.367	104.367	133.453	145.006	yes	streak-free
46	82	121.442	301.949	26.256	52.594	76.000	-0.406	0.000	39.448	0	83.796	22.768	streak	0.321	free	98.918	98.918	133.263	144.807	yes	streak-free
47	88	125.958	192.249	16.717	81.000	49.297	0.000	0.297	55.166	0	22.768	113.841	streak	0.368	free	103.265	103.265	133.167	144.706	yes	streak-free
48	106	137.240	299.824	26.072	28.625	29.500	-0.375	0.500	48.837	0	92.092	80.037	streak	0.389	free	112.408	112.408	133.287	144.832	yes	streak-free
49	108	111.247	146.427	12.733	57.203	62.781	0.203	-0.219	45.098	0	460.975	142.259	streak	0.375	free	118.449	118.449	132.921	144.451	yes	streak-free
