 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
37	50	116.351	238.974	39.829	75.016	70.000	0.016	0.000	44.435	0	28.146	26.522	streak	0.294	free	99.449	99.449	133.845	145.414	yes	streak-free
38	51	143.504	209.545	34.924	17.000	91.000	0.000	0.000	54.527	0	22.768	22.768	streak	0.400	free	122.224	122.224	134.104	145.684	yes	streak-free
39	54	113.109	301.044	50.174	50.000	58.312	0.000	0.312	56.332	0	22.768	82.748	streak	0.310	free	90.531	90.531	133.643	145.204	yes	streak-free
40	58	111.425	181.207	30.201	84.969	88.844	-0.031	-0.156	46.792	0	287.773	196.683	spot	0.376	free	114.694	114.694	133.166	144.705	yes	spot-free
41	60	126.961	209.742	34.957	13.000	27.000	0.000	0.000	50.911	0	22.768	22.768	streak	0.334	free	100.776	100.776	133.054	144.589	yes	streak-free
42	63	115.999	208.986	34.831	84.297	24.156	0.297	0.156	51.929	0	76.978	235.280	Undefined	0.344	free	96.000	96.000	132.710	144.230	yes	Undefined-free
43	67	135.484	240.231	40.038	17.734	53.000	-0.266	0.000	45.631	0	76.475	22.768	streak	0.313	free	117.327	117.327	132.794	144.318	yes	streak-free
44	72	121.899	316.941	52.824	82.484	9.734	0.484	-0.266	39.411	0	99.463	90.133	streak	0.302	free	112.184	112.184	132.545	144.058	yes	streak-free
45	76	121.741	178.451	29.742	36.750	90.000	-0.250	0.000	47.774	0	178.442	27.700	streak	0.359	free	104.367	104.367	132.353	143.858	yes	streak-free
46	82	121.442	301.949	50.325	52.594	76.000	-0.406	0.000	39.448	0	83.796	22.768	streak	0.321	free	98.918	98.918	132.163	143.659	yes	streak-free
47	88	125.958	192.249	32.042	81.000	49.297	0.000	0.297	55.166	0	22.768	113.841	streak	0.368	free	103.265	103.265	132.067	143.559	yes	streak-free
48	106	137.240	299.824	49.971	28.625	29.500	-0.375	0.500	48.837	0	92.092	80.037	streak	0.389	free	112.408	112.408	132.187	143.684	yes	streak-free
49	108	111.247	146.427	24.405	57.203	62.781	0.203	-0.219	45.098	0	460.975	142.259	streak	0.375	free	118.449	118.449	131.821	143.303	yes	streak-free
