ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
15	65.141	93.316	8.114	18.703	66.156	-0.297	0.156	26.113	0	83.139	468.193	Undefined	0.502	bound	61.163	61.163	66.357	74.503	yes	Undefined-bound
16	69.173	182.699	15.887	76.656	32.000	-0.344	0.000	25.757	0	83.159	22.768	streak	0.408	free	51.204	51.204	66.677	74.842	yes	streak-free
17	64.313	140.563	12.223	76.203	16.000	0.203	0.000	23.488	0	103.661	22.768	streak	0.395	free	53.980	53.980	66.673	74.838	yes	streak-free
18	56.518	125.996	10.956	36.000	15.859	0.000	-0.141	22.853	0	28.651	137.621	streak	0.407	free	55.041	55.041	66.237	74.375	yes	streak-free
19	68.680	124.524	10.828	68.984	37.000	-0.016	0.000	32.613	0	22.768	22.768	streak	0.433	free	47.898	47.898	66.486	74.640	yes	streak-free
20	68.016	124.069	10.789	27.000	60.984	0.000	-0.016	29.863	0	27.755	23.485	streak	0.451	free	59.245	59.245	66.678	74.843	yes	streak-free
21	67.878	123.961	10.779	71.000	47.984	0.000	-0.016	31.956	0	22.768	26.244	streak	0.418	free	50.286	50.286	66.844	75.020	yes	streak-free
22	66.851	196.669	17.102	35.000	57.562	0.000	-0.438	26.716	0	22.768	85.931	streak	0.397	free	50.429	50.429	66.949	75.131	yes	streak-free
23	60.439	170.351	14.813	54.797	68.281	-0.203	0.281	26.517	0	92.774	83.159	streak	0.424	free	54.306	54.306	66.766	74.937	yes	streak-free
24	62.416	142.416	12.384	58.000	74.750	0.000	-0.250	29.219	0	22.768	75.677	streak	0.423	free	47.367	47.367	66.681	74.847	yes	streak-free
26	64.949	140.466	12.214	57.750	51.984	-0.250	-0.016	23.428	0	91.553	22.947	streak	0.361	free	54.102	54.102	66.703	74.871	yes	streak-free
27	68.119	97.331	8.464	62.953	20.047	-0.047	0.047	25.909	0	184.570	147.347	spot	0.447	free	66.449	66.449	66.846	75.022	yes	spot-free
30	65.000	152.767	13.284	8.297	16.000	0.297	0.000	29.889	0	78.585	22.768	streak	0.381	free	51.918	51.918	66.863	75.040	yes	streak-free
31	63.612	163.567	14.223	29.000	17.359	0.000	0.359	25.041	0	22.768	88.113	streak	0.417	free	52.980	52.980	66.829	75.004	yes	streak-free
32	67.898	194.617	16.923	35.781	88.406	-0.219	0.406	30.724	0	77.098	92.092	streak	0.481	free	58.735	58.735	66.945	75.127	yes	streak-free
33	65.098	132.999	11.565	65.391	63.781	0.391	-0.219	21.303	0	117.093	117.093	streak	0.383	free	63.286	63.286	66.960	75.143	yes	streak-free
34	66.528	127.894	11.121	88.000	50.156	0.000	0.156	27.369	0	22.768	65.633	streak	0.439	free	59.469	59.469	67.021	75.207	yes	streak-free
35	62.435	165.494	14.391	90.000	43.328	0.000	0.328	28.869	0	22.768	79.260	streak	0.415	free	50.184	50.184	66.949	75.131	yes	streak-free
38	60.479	118.533	10.307	84.891	27.000	-0.109	0.000	20.582	0	202.700	27.755	streak	0.369	free	57.857	57.857	65.467	73.558	yes	streak-free
39	61.901	116.914	10.166	30.984	52.016	-0.016	0.016	27.962	0	22.768	29.458	streak	0.411	free	54.551	54.551	65.431	73.520	yes	streak-free
41	57.617	141.972	12.345	63.062	80.797	0.062	-0.203	22.374	0	29.761	92.763	streak	0.337	free	51.531	51.531	65.278	73.357	yes	streak-free
42	64.207	112.825	9.811	82.984	40.000	-0.016	0.000	25.526	0	23.127	23.852	streak	0.372	free	51.286	51.286	65.311	73.392	yes	streak-free
44	61.502	159.088	13.834	27.000	30.359	0.000	0.359	21.988	0	22.768	83.159	streak	0.415	free	61.673	61.673	64.459	72.488	yes	streak-free
48	59.440	139.816	12.158	35.219	75.781	0.219	-0.219	23.111	0	80.820	81.679	streak	0.385	free	54.510	54.510	63.866	71.857	yes	streak-free
49	63.362	159.078	13.833	38.359	8.000	0.359	0.000	20.773	0	80.119	22.768	streak	0.345	free	55.082	55.082	63.906	71.901	yes	streak-free
51	62.463	139.946	12.169	67.000	74.703	0.000	-0.297	21.847	0	22.768	80.031	streak	0.379	free	52.122	52.122	63.925	71.921	yes	streak-free
52	70.133	128.181	11.146	22.328	12.781	0.328	-0.219	25.861	0	83.363	116.744	streak	0.396	free	58.837	58.837	64.110	72.117	yes	streak-free
53	60.860	108.828	9.463	37.984	31.000	-0.016	0.000	26.828	0	27.706	22.768	streak	0.365	free	47.143	47.143	64.090	72.096	yes	streak-free
54	70.766	129.576	11.267	49.547	45.000	-0.453	0.000	28.390	0	78.847	198.413	Undefined	0.441	free	56.306	56.306	64.277	72.294	yes	Undefined-free
56	58.967	75.932	6.603	50.031	17.172	0.031	0.172	25.804	0	24.604	335.018	Undefined	0.415	free	53.857	53.857	64.216	72.229	yes	Undefined-free
57	64.089	103.899	9.035	58.000	36.000	0.000	0.000	28.776	0	22.768	22.768	streak	0.407	free	50.490	50.490	64.259	72.275	yes	streak-free
58	73.426	137.708	11.975	65.359	55.000	0.359	0.000	28.435	0	78.790	22.768	streak	0.469	free	60.184	60.184	64.484	72.514	yes	streak-free
60	53.034	63.874	5.554	45.828	7.000	-0.172	0.000	25.972	0	445.568	318.489	spot	0.440	free	66.878	66.878	64.308	72.327	no	spot-free
64	67.676	201.394	17.513	45.062	75.531	0.062	-0.469	23.246	0	28.199	81.177	streak	0.375	free	50.245	50.245	64.415	72.441	yes	streak-free
65	64.229	108.579	9.442	45.141	28.078	0.141	0.078	24.664	0	180.083	53.219	streak	0.435	free	58.041	58.041	64.454	72.482	yes	streak-free
69	59.508	78.298	6.809	28.984	45.094	-0.016	0.094	27.026	0	22.768	400.383	Undefined	0.440	free	51.020	51.020	64.406	72.431	yes	Undefined-free
73	60.971	147.061	12.788	70.438	82.000	0.438	0.000	22.249	0	91.073	22.768	streak	0.360	free	51.408	51.408	64.386	72.410	yes	streak-free
80	57.037	113.411	9.862	29.328	23.000	0.328	0.000	23.293	0	103.603	22.768	streak	0.331	free	46.653	46.653	64.297	72.316	yes	streak-free
81	60.358	87.513	7.610	44.984	59.000	-0.016	0.000	25.714	0	22.768	22.768	streak	0.431	free	51.429	51.429	64.269	72.286	yes	streak-free
84	61.969	84.349	7.335	31.953	37.984	-0.047	-0.016	24.694	0	106.293	22.768	streak	0.350	free	50.184	50.184	64.269	72.286	yes	streak-free
