ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
41	57.617	141.972	23.662	63.062	80.797	0.062	-0.203	22.374	0	29.761	92.763	streak	0.337	free	51.531	51.531	64.178	72.189	yes	streak-free
42	64.207	112.825	18.804	82.984	40.000	-0.016	0.000	25.526	0	23.127	23.852	streak	0.372	free	51.286	51.286	64.211	72.224	yes	streak-free
44	61.502	159.088	26.515	27.000	30.359	0.000	0.359	21.988	0	22.768	83.159	streak	0.415	free	61.673	61.673	63.359	71.319	yes	streak-free
48	59.440	139.816	23.303	35.219	75.781	0.219	-0.219	23.111	0	80.820	81.679	streak	0.385	free	54.510	54.510	62.766	70.688	yes	streak-free
49	63.362	159.078	26.513	38.359	8.000	0.359	0.000	20.773	0	80.119	22.768	streak	0.345	free	55.082	55.082	62.806	70.731	yes	streak-free
51	62.463	139.946	23.324	67.000	74.703	0.000	-0.297	21.847	0	22.768	80.031	streak	0.379	free	52.122	52.122	62.825	70.752	yes	streak-free
52	70.133	128.181	21.363	22.328	12.781	0.328	-0.219	25.861	0	83.363	116.744	streak	0.396	free	58.837	58.837	63.010	70.948	yes	streak-free
53	60.860	108.828	18.138	37.984	31.000	-0.016	0.000	26.828	0	27.706	22.768	streak	0.365	free	47.143	47.143	62.990	70.927	yes	streak-free
54	70.766	129.576	21.596	49.547	45.000	-0.453	0.000	28.390	0	78.847	198.413	Undefined	0.441	free	56.306	56.306	63.177	71.126	yes	Undefined-free
56	58.967	75.932	12.655	50.031	17.172	0.031	0.172	25.804	0	24.604	335.018	Undefined	0.415	free	53.857	53.857	63.116	71.060	yes	Undefined-free
57	64.089	103.899	17.317	58.000	36.000	0.000	0.000	28.776	0	22.768	22.768	streak	0.407	free	50.490	50.490	63.159	71.106	yes	streak-free
58	73.426	137.708	22.951	65.359	55.000	0.359	0.000	28.435	0	78.790	22.768	streak	0.469	free	60.184	60.184	63.384	71.345	yes	streak-free
60	53.034	63.874	10.646	45.828	7.000	-0.172	0.000	25.972	0	445.568	318.489	spot	0.440	free	66.878	66.878	63.208	71.158	no	spot-free
64	67.676	201.394	33.566	45.062	75.531	0.062	-0.469	23.246	0	28.199	81.177	streak	0.375	free	50.245	50.245	63.315	71.272	yes	streak-free
65	64.229	108.579	18.097	45.141	28.078	0.141	0.078	24.664	0	180.083	53.219	streak	0.435	free	58.041	58.041	63.354	71.314	yes	streak-free
69	59.508	78.298	13.050	28.984	45.094	-0.016	0.094	27.026	0	22.768	400.383	Undefined	0.440	free	51.020	51.020	63.306	71.263	yes	Undefined-free
73	60.971	147.061	24.510	70.438	82.000	0.438	0.000	22.249	0	91.073	22.768	streak	0.360	free	51.408	51.408	63.286	71.241	yes	streak-free
80	57.037	113.411	18.902	29.328	23.000	0.328	0.000	23.293	0	103.603	22.768	streak	0.331	free	46.653	46.653	63.197	71.147	yes	streak-free
81	60.358	87.513	14.585	44.984	59.000	-0.016	0.000	25.714	0	22.768	22.768	streak	0.431	free	51.429	51.429	63.169	71.117	yes	streak-free
84	61.969	84.349	14.058	31.953	37.984	-0.047	-0.016	24.694	0	106.293	22.768	streak	0.350	free	50.184	50.184	63.169	71.117	yes	streak-free
