ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
34	51.397	86.118	14.353	16.750	69.516	-0.250	0.516	22.492	0	80.518	220.405	Undefined	0.423	free	46.531	46.531	53.279	60.578	yes	Undefined-free
35	49.497	82.049	13.675	30.000	60.312	0.000	0.312	21.058	0	22.768	177.649	Undefined	0.438	free	40.694	40.694	53.195	60.489	yes	Undefined-free
36	55.949	90.820	15.137	32.031	41.000	0.031	0.000	19.967	0	31.422	22.768	streak	0.437	free	49.959	49.959	53.319	60.621	yes	streak-free
37	46.618	162.276	27.046	35.984	91.422	-0.016	0.422	18.533	0	155.601	91.073	streak	0.472	free	44.122	44.122	53.152	60.443	yes	streak-free
38	49.134	93.919	15.653	18.000	86.000	0.000	0.000	18.984	0	22.768	28.651	streak	0.351	free	37.980	37.980	53.069	60.354	yes	streak-free
39	54.362	98.552	16.425	39.984	26.531	-0.016	-0.469	22.514	0	23.873	136.052	streak	0.463	free	51.898	51.898	53.140	60.430	yes	streak-free
41	55.600	124.003	20.667	28.016	86.469	0.016	0.469	22.647	0	117.723	97.144	streak	0.423	free	48.837	48.837	53.242	60.539	yes	streak-free
42	53.433	86.299	14.383	81.969	65.000	-0.031	0.000	21.998	0	30.931	22.768	streak	0.392	free	37.694	37.694	53.280	60.579	yes	streak-free
44	52.571	142.670	23.778	22.578	11.469	-0.422	0.469	18.589	0	111.022	83.441	streak	0.375	free	39.000	39.000	52.639	59.894	yes	streak-free
46	53.778	102.670	17.112	66.578	34.000	-0.422	0.000	21.961	0	111.518	22.768	streak	0.420	free	46.327	46.327	52.697	59.957	yes	streak-free
48	55.625	78.334	13.056	21.844	47.000	-0.156	0.000	22.244	0	108.183	28.637	streak	0.436	free	44.102	44.102	52.798	60.064	yes	streak-free
51	50.418	95.729	15.955	12.000	75.031	0.000	0.031	17.858	0	23.491	158.203	Undefined	0.389	free	41.694	41.694	52.718	59.979	yes	Undefined-free
52	49.072	107.904	17.984	58.000	35.688	0.000	-0.312	21.094	0	22.768	79.793	streak	0.439	free	44.265	44.265	52.663	59.920	yes	streak-free
55	51.400	78.605	13.101	65.000	61.000	0.000	0.000	19.482	0	22.768	22.768	streak	0.379	free	42.184	42.184	52.555	59.805	yes	streak-free
56	53.818	47.081	7.847	83.000	83.500	0.000	0.500	19.956	0	22.768	285.507	Undefined	0.428	free	49.878	49.878	52.608	59.861	no	Undefined-free
60	51.006	70.968	11.828	83.984	72.594	-0.016	-0.406	18.922	0	22.768	184.717	Undefined	0.364	free	49.878	49.878	52.065	59.280	yes	Undefined-free
63	50.725	92.282	15.380	86.344	35.984	0.344	-0.016	16.676	0	107.400	22.768	streak	0.350	free	43.020	43.020	52.062	59.277	yes	streak-free
65	49.680	75.243	12.541	81.000	27.000	0.000	0.000	19.452	0	22.768	22.768	streak	0.338	free	41.020	41.020	52.039	59.253	yes	streak-free
68	46.882	92.778	15.463	12.844	26.000	-0.156	0.000	20.503	0	170.835	22.768	streak	0.383	free	41.449	41.449	51.664	58.851	yes	streak-free
79	46.077	57.787	9.631	43.562	51.000	-0.438	0.000	17.775	0	301.552	24.243	streak	0.385	free	40.816	40.816	51.407	58.577	no	streak-free
100	47.683	64.674	10.779	75.984	69.000	-0.016	0.000	18.372	0	28.630	22.768	streak	0.370	free	40.980	40.980	51.230	58.387	yes	streak-free
121	50.186	55.365	9.227	20.984	56.000	-0.016	0.000	20.156	0	22.768	22.768	streak	0.344	free	40.265	40.265	51.232	58.390	no	streak-free
