ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
26	37.671	95.932	15.989	23.641	22.000	-0.359	0.000	16.318	0	105.722	22.768	streak	0.374	free	30.510	30.510	42.254	48.754	yes	streak-free
28	39.580	51.948	8.658	62.516	81.156	-0.484	0.156	13.414	0	148.139	243.532	spot	0.408	free	39.939	39.939	42.003	48.484	yes	spot-free
29	37.950	72.356	12.059	19.000	69.953	0.000	-0.047	11.686	0	22.768	126.892	streak	0.333	free	34.592	34.592	41.901	48.374	yes	streak-free
30	45.556	57.434	9.572	54.328	66.000	0.328	0.000	17.294	0	168.544	22.768	streak	0.415	free	38.837	38.837	42.068	48.554	yes	streak-free
31	41.131	50.311	8.385	11.156	21.234	0.156	0.234	15.680	0	116.658	215.803	spot	0.370	free	37.837	37.837	42.077	48.564	yes	spot-free
32	42.020	103.970	17.328	65.000	12.438	0.000	0.438	16.505	0	22.768	91.073	streak	0.412	free	32.816	32.816	42.114	48.603	yes	streak-free
33	43.481	100.956	16.826	64.750	59.391	-0.250	0.391	15.356	0	85.796	104.083	streak	0.399	free	40.102	40.102	42.194	48.690	yes	streak-free
35	39.714	92.249	15.375	11.000	59.328	0.000	0.328	15.742	0	22.768	81.194	streak	0.311	free	28.286	28.286	42.155	48.648	yes	streak-free
36	41.142	54.561	9.093	79.000	33.156	0.000	0.156	15.289	0	22.768	198.438	Undefined	0.399	free	33.980	33.980	42.161	48.654	yes	Undefined-free
37	41.287	65.248	10.875	52.000	15.984	0.000	-0.016	16.358	0	22.768	23.858	streak	0.368	free	33.082	33.082	42.170	48.664	yes	streak-free
38	39.670	75.257	12.543	5.594	39.000	-0.406	0.000	12.956	0	117.093	22.768	streak	0.349	free	37.878	37.878	42.134	48.625	yes	streak-free
40	42.852	68.069	11.345	14.203	41.984	0.203	-0.016	15.166	0	117.480	23.485	streak	0.402	free	36.694	36.694	42.186	48.681	yes	streak-free
41	40.468	60.349	10.058	12.844	52.438	-0.156	0.438	15.330	0	70.768	219.645	Undefined	0.396	free	36.612	36.612	42.172	48.666	yes	Undefined-free
42	38.143	89.730	14.955	35.344	75.000	0.344	0.000	12.624	0	81.331	22.768	streak	0.354	free	33.347	33.347	42.100	48.588	yes	streak-free
43	34.572	148.598	24.766	69.375	72.500	0.375	-0.500	14.085	0	81.819	87.964	streak	0.352	free	27.898	27.898	41.942	48.418	yes	streak-free
44	38.944	73.806	12.301	62.406	19.000	0.406	0.000	12.723	0	111.022	22.768	streak	0.348	free	33.449	33.449	41.898	48.371	yes	streak-free
45	43.427	86.202	14.367	10.000	13.359	0.000	0.359	14.383	0	22.768	79.571	streak	0.385	free	36.429	36.429	41.963	48.441	yes	streak-free
46	38.032	73.488	12.248	39.594	55.484	-0.406	0.484	13.757	0	92.774	197.540	Undefined	0.371	free	33.898	33.898	41.899	48.372	yes	Undefined-free
47	43.938	53.446	8.908	80.234	71.891	0.234	-0.109	18.268	0	170.736	154.605	spot	0.414	free	38.510	38.510	41.973	48.451	yes	spot-free
48	40.793	56.223	9.370	29.500	46.844	-0.500	-0.156	15.859	0	195.423	136.609	spot	0.382	free	40.082	40.082	41.973	48.452	yes	spot-free
49	40.472	58.554	9.759	36.000	42.000	0.000	0.000	14.109	0	22.768	22.768	streak	0.353	free	33.510	33.510	41.967	48.445	yes	streak-free
51	38.021	113.685	18.948	90.484	90.625	0.484	-0.375	16.190	0	97.909	91.671	streak	0.373	free	28.367	28.367	41.908	48.382	yes	streak-free
52	41.822	56.161	9.360	10.000	29.000	0.000	0.000	15.505	0	22.768	26.847	streak	0.331	free	33.510	33.510	41.931	48.407	yes	streak-free
55	40.529	101.623	16.937	38.438	28.328	0.438	0.328	15.707	0	89.010	97.019	streak	0.358	free	33.224	33.224	41.927	48.402	yes	streak-free
56	34.918	62.476	10.413	45.984	56.000	-0.016	0.000	13.350	0	28.651	23.491	streak	0.297	free	27.653	27.653	41.811	48.277	yes	streak-free
61	42.451	90.402	15.067	33.406	36.000	0.406	0.000	14.833	0	79.260	22.768	streak	0.403	free	37.367	37.367	41.847	48.316	yes	streak-free
63	40.479	84.819	14.137	86.500	40.766	0.500	-0.234	14.546	0	100.278	87.786	streak	0.370	free	33.980	33.980	41.844	48.313	yes	streak-free
66	39.062	95.973	15.996	22.422	76.047	0.422	0.047	13.862	0	82.789	144.984	streak	0.355	free	30.673	30.673	41.814	48.281	yes	streak-free
68	39.461	78.500	13.083	47.641	49.000	-0.359	0.000	16.196	0	80.202	22.768	streak	0.370	free	32.000	32.000	41.793	48.258	yes	streak-free
78	41.034	54.783	9.131	83.000	47.141	0.000	0.141	13.104	0	22.768	71.227	streak	0.320	free	38.531	38.531	41.801	48.266	yes	streak-free
99	44.026	43.188	7.198	60.984	69.000	-0.016	0.000	12.503	0	31.408	27.084	streak	0.275	free	37.347	37.347	41.862	48.332	no	streak-free
138	39.499	57.451	9.575	59.828	90.562	-0.172	-0.438	12.928	0	79.528	94.011	streak	0.316	free	34.184	34.184	41.842	48.310	yes	streak-free
