ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
55	77.607	117.368	10.206	43.984	20.000	-0.016	0.000	28.373	0	23.485	22.768	streak	0.364	free	62.735	62.735	77.937	86.765	yes	streak-free
57	70.775	141.563	12.310	87.203	84.250	0.203	0.250	32.087	0	115.219	141.706	streak	0.447	free	54.408	54.408	77.827	86.648	yes	streak-free
60	77.644	156.479	13.607	54.000	53.641	0.000	-0.359	30.017	0	22.768	92.092	streak	0.398	free	62.082	62.082	77.874	86.698	yes	streak-free
63	69.346	154.102	13.400	62.938	58.406	-1.062	0.406	23.753	0	319.212	87.317	streak	0.363	free	73.143	73.143	77.738	86.555	yes	streak-free
65	73.712	159.530	13.872	85.641	75.000	-0.359	0.000	29.500	0	86.607	22.768	streak	0.416	free	62.469	62.469	77.701	86.516	yes	streak-free
66	80.017	101.259	8.805	21.547	63.672	0.547	-0.328	35.661	0	103.923	262.244	Undefined	0.447	free	74.490	74.490	77.798	86.618	yes	Undefined-free
73	68.957	112.583	9.790	32.125	90.000	0.125	0.000	27.158	0	220.619	22.768	streak	0.357	free	56.306	56.306	77.488	86.291	yes	streak-free
76	71.479	92.493	8.043	30.156	11.000	0.156	0.000	34.530	0	204.639	22.768	streak	0.420	free	58.939	58.939	77.416	86.214	yes	streak-free
81	68.431	231.639	20.142	30.594	29.469	-0.406	0.469	26.124	0	89.612	88.656	streak	0.392	free	57.959	57.959	77.287	86.078	yes	streak-free
87	73.602	106.353	9.248	84.984	29.000	-0.016	0.000	26.415	0	23.306	22.768	streak	0.346	free	62.592	62.592	77.261	86.051	yes	streak-free
