 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
28	31	149.974	513.389	85.565	65.531	24.000	-0.469	0.000	69.133	0	82.031	22.768	streak	0.459	free	130.327	130.327	147.395	159.535	yes	streak-free
29	32	132.547	284.318	47.386	87.000	41.000	0.000	0.000	60.740	0	22.768	22.768	streak	0.374	free	113.531	113.531	146.940	159.061	yes	streak-free
30	34	139.037	374.074	62.346	19.000	70.328	0.000	0.328	52.877	0	22.768	80.040	streak	0.348	free	121.429	121.429	147.032	159.158	yes	streak-free
31	35	147.096	341.540	56.923	50.984	58.750	-0.016	-0.250	61.403	0	22.768	70.403	streak	0.360	free	114.837	114.837	147.071	159.198	yes	streak-free
32	36	145.596	302.659	50.443	51.250	30.000	1.250	0.000	55.142	0	78.790	45.536	streak	0.410	free	128.429	128.429	147.063	159.190	yes	streak-free
33	37	150.902	413.821	68.970	74.250	33.500	0.250	-0.500	57.200	0	82.031	97.909	streak	0.418	free	134.469	134.469	147.207	159.340	yes	streak-free
34	38	144.277	229.426	38.238	88.000	13.281	0.000	0.281	61.067	0	22.768	167.616	Undefined	0.368	free	116.776	116.776	147.159	159.290	yes	Undefined-free
35	39	149.030	175.601	29.267	28.359	52.031	0.359	-1.969	80.691	0	76.282	390.107	Undefined	0.452	free	119.531	119.531	147.242	159.376	yes	Undefined-free
36	40	169.816	127.615	21.269	72.391	63.500	0.391	-0.500	64.008	0	136.609	230.268	spot	0.430	free	150.796	150.796	147.867	160.027	no	spot-free
37	43	148.524	309.191	51.532	37.297	20.000	0.297	0.000	65.553	0	79.926	22.768	streak	0.353	free	108.796	108.796	147.527	159.673	yes	streak-free
38	44	147.221	270.380	45.063	23.938	84.156	-0.062	0.156	54.922	0	116.272	73.075	streak	0.376	free	147.449	147.449	147.548	159.695	yes	streak-free
39	46	131.788	338.882	56.480	50.000	8.344	0.000	-0.656	56.037	0	34.694	87.095	streak	0.343	free	105.633	105.633	147.202	159.334	yes	streak-free
40	48	133.333	288.709	48.118	36.250	66.000	0.250	0.000	48.440	0	75.677	22.768	streak	0.340	free	111.224	111.224	146.907	159.028	yes	streak-free
41	49	144.085	136.086	22.681	70.016	42.797	0.016	-1.203	57.836	0	68.305	411.142	Undefined	0.395	free	126.429	126.429	146.870	158.989	no	Undefined-free
42	52	140.296	240.327	40.055	9.984	66.000	-0.016	0.000	53.852	0	26.642	22.768	streak	0.290	free	106.020	106.020	146.328	158.424	yes	streak-free
43	53	144.426	235.588	39.265	29.984	10.000	-0.016	0.000	65.224	0	23.485	22.768	streak	0.385	free	121.857	121.857	146.313	158.409	yes	streak-free
44	55	140.704	325.132	54.189	17.016	62.703	0.016	-0.297	56.908	0	137.400	79.833	streak	0.336	free	114.857	114.857	146.221	158.313	yes	streak-free
45	56	113.014	123.027	20.504	10.625	83.750	-1.375	-0.250	56.367	0	400.301	414.041	spot	0.395	free	143.837	143.837	145.568	157.633	no	spot-free
46	59	154.205	272.936	45.489	28.719	22.266	-0.281	-0.734	57.619	0	91.648	90.133	streak	0.383	free	137.102	137.102	145.764	157.838	yes	streak-free
47	60	141.310	316.736	52.789	80.000	78.625	0.000	-0.375	63.344	0	22.768	85.254	streak	0.364	free	114.816	114.816	145.701	157.771	yes	streak-free
48	62	130.936	273.837	45.639	35.219	55.000	0.219	0.000	56.568	0	108.129	168.750	Undefined	0.315	free	113.082	113.082	145.440	157.500	yes	Undefined-free
49	73	147.100	215.128	35.855	85.969	24.984	-0.031	-0.016	67.467	0	31.161	22.947	streak	0.375	free	114.224	114.224	144.954	156.993	yes	streak-free
50	85	143.807	319.533	53.255	63.297	59.344	0.297	0.344	56.158	0	77.715	95.162	streak	0.405	free	128.061	128.061	144.946	156.985	yes	streak-free
51	89	137.609	217.645	36.274	16.000	9.375	0.000	0.375	58.541	0	22.768	147.656	streak	0.370	free	99.286	99.286	144.838	156.873	yes	streak-free
