ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
58	44.658	84.144	7.317	54.000	90.078	0.000	0.078	18.400	0	23.852	129.573	streak	0.351	free	43.184	43.184	52.527	59.774	yes	streak-free
59	47.343	109.143	9.491	76.828	27.719	-0.172	-0.281	16.664	0	86.557	84.125	streak	0.316	free	39.041	39.041	52.461	59.704	yes	streak-free
63	53.780	71.951	6.257	10.984	82.000	-0.016	0.000	18.693	0	22.768	22.768	streak	0.339	free	44.857	44.857	52.542	59.790	yes	streak-free
64	47.418	119.718	10.410	12.781	49.562	-0.219	-0.438	17.310	0	82.171	89.214	streak	0.331	free	42.367	42.367	52.480	59.724	yes	streak-free
68	43.251	179.490	15.608	30.516	84.578	-0.484	-0.422	17.352	0	95.503	90.798	streak	0.361	free	37.122	37.122	52.333	59.567	yes	streak-free
69	48.417	105.962	9.214	38.000	85.641	0.000	-0.359	20.281	0	23.503	81.860	streak	0.396	free	41.143	41.143	52.299	59.531	yes	streak-free
73	49.298	122.663	10.666	57.516	28.000	-0.484	0.000	22.210	0	91.073	25.853	streak	0.391	free	40.612	40.612	52.285	59.516	yes	streak-free
75	53.038	51.363	4.466	67.547	30.312	0.547	0.312	20.201	0	435.025	81.096	streak	0.402	free	51.857	51.857	52.242	59.470	no	streak-free
78	49.405	65.121	5.663	79.062	66.984	0.062	-0.016	18.773	0	194.288	31.657	streak	0.349	free	46.041	46.041	52.232	59.459	yes	streak-free
80	50.044	40.376	3.511	88.109	90.219	0.109	0.219	18.313	0	150.633	383.148	Undefined	0.368	free	48.204	48.204	52.234	59.461	no	Undefined-free
81	50.784	64.902	5.644	14.078	13.000	0.078	0.000	22.411	0	136.604	22.768	streak	0.357	free	34.980	34.980	52.250	59.478	yes	streak-free
107	38.112	55.663	4.840	79.938	12.219	-0.062	0.219	16.275	0	111.912	470.753	Undefined	0.333	free	39.571	39.571	52.035	59.248	no	Undefined-free
148	42.412	109.881	9.555	42.609	37.594	-0.391	-0.406	15.257	0	93.975	96.393	streak	0.303	free	40.122	40.122	51.904	59.108	yes	streak-free
