ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
16	39.083	83.944	7.300	57.000	48.125	0.000	0.125	13.458	0	22.768	120.850	streak	0.351	free	35.061	35.061	43.499	50.095	yes	streak-free
17	39.919	50.367	4.380	83.797	73.000	-0.203	0.000	17.293	0	344.195	22.768	streak	0.429	free	34.020	34.020	43.424	50.014	yes	streak-free
19	39.884	104.307	9.070	89.688	9.062	-0.312	0.062	14.746	0	79.793	94.247	streak	0.381	free	33.776	33.776	42.989	49.545	yes	streak-free
20	38.936	76.860	6.683	52.984	65.000	-0.016	0.000	19.883	0	22.768	22.768	streak	0.470	free	29.245	29.245	42.901	49.451	yes	streak-free
21	38.097	87.664	7.623	90.406	65.219	0.406	0.219	14.658	0	100.278	162.099	Undefined	0.384	free	32.531	32.531	42.782	49.323	yes	Undefined-free
22	40.792	106.705	9.279	73.000	27.375	0.000	0.375	14.663	0	22.768	83.159	streak	0.395	free	34.082	34.082	42.796	49.338	yes	streak-free
23	40.007	55.024	4.785	24.172	35.562	0.172	-0.438	16.887	0	112.552	372.025	Undefined	0.418	free	41.510	41.510	42.775	49.315	yes	Undefined-free
24	46.585	66.795	5.808	44.000	55.031	0.000	0.031	14.095	0	22.768	30.694	streak	0.355	free	40.204	40.204	43.029	49.589	yes	streak-free
25	38.792	69.047	6.004	58.609	35.797	-0.391	-0.203	14.890	0	89.214	265.440	Undefined	0.383	free	35.347	35.347	42.952	49.506	yes	Undefined-free
26	46.183	116.986	10.173	84.375	50.141	0.375	0.141	15.726	0	76.383	66.281	streak	0.383	free	42.061	42.061	43.164	49.734	yes	streak-free
27	41.527	87.335	7.594	28.703	51.000	-0.297	0.000	14.547	0	83.883	22.768	streak	0.403	free	38.837	38.837	43.189	49.761	yes	streak-free
28	39.105	53.959	4.692	69.828	40.766	-0.172	-0.234	15.579	0	283.780	79.461	streak	0.389	free	35.102	35.102	43.125	49.692	yes	streak-free
32	41.549	68.366	5.945	65.000	91.000	0.000	0.000	14.582	0	22.768	22.768	streak	0.400	free	37.878	37.878	43.109	49.675	yes	streak-free
33	43.499	71.397	6.208	72.922	69.656	-0.078	-0.344	14.056	0	113.441	153.298	Undefined	0.368	free	40.714	40.714	43.193	49.765	yes	Undefined-free
34	39.126	72.942	6.343	73.984	60.031	-0.016	0.031	15.885	0	22.947	31.685	streak	0.379	free	31.286	31.286	43.140	49.708	yes	streak-free
35	45.945	50.731	4.411	90.203	57.000	0.203	0.000	16.491	0	281.250	22.768	streak	0.456	free	40.122	40.122	43.290	49.869	yes	streak-free
36	41.512	113.262	9.849	18.984	25.578	-0.016	-0.422	15.331	0	115.247	78.226	streak	0.357	free	37.347	37.347	43.305	49.885	yes	streak-free
38	39.586	117.274	10.198	82.047	19.406	0.047	0.406	15.315	0	135.095	91.073	streak	0.406	free	39.143	39.143	43.204	49.777	yes	streak-free
40	40.962	66.933	5.820	23.000	45.000	0.000	0.000	14.987	0	22.768	22.768	streak	0.342	free	33.959	33.959	43.206	49.779	yes	streak-free
41	40.091	47.490	4.130	14.969	62.984	-0.031	-0.016	15.933	0	281.474	23.485	streak	0.388	free	35.837	35.837	43.185	49.756	no	streak-free
42	37.248	59.780	5.198	33.000	59.484	0.000	0.484	14.314	0	23.876	465.459	Undefined	0.447	free	33.265	33.265	43.094	49.659	yes	Undefined-free
43	39.780	62.895	5.469	13.984	45.500	-0.016	0.500	14.347	0	22.768	193.703	Undefined	0.361	free	34.224	34.224	43.069	49.632	yes	Undefined-free
47	40.447	62.613	5.445	47.000	79.000	0.000	0.000	13.952	0	22.768	22.768	streak	0.358	free	39.184	39.184	42.980	49.536	yes	streak-free
48	39.788	104.276	9.067	39.656	29.281	-0.344	0.281	15.967	0	77.449	106.545	streak	0.408	free	35.796	35.796	42.961	49.515	yes	streak-free
49	37.830	68.557	5.962	59.469	70.156	0.469	0.156	17.704	0	111.022	231.650	Undefined	0.412	free	36.122	36.122	42.899	49.449	yes	Undefined-free
50	38.031	65.242	5.673	33.109	37.984	0.109	-0.016	16.681	0	107.153	23.485	streak	0.390	free	30.653	30.653	42.844	49.390	yes	streak-free
51	38.530	62.463	5.432	33.000	87.000	0.000	0.000	13.822	0	22.768	26.847	streak	0.329	free	32.020	32.020	42.802	49.345	yes	streak-free
53	40.312	91.516	7.958	55.000	59.469	0.000	0.469	18.063	0	22.768	91.073	streak	0.417	free	34.041	34.041	42.768	49.308	yes	streak-free
54	43.126	81.331	7.072	59.609	81.000	-0.391	0.000	14.515	0	85.841	22.768	streak	0.399	free	35.367	35.367	42.820	49.364	yes	streak-free
56	34.502	34.479	2.998	64.844	32.203	-0.156	0.203	13.880	0	344.360	223.372	spot	0.381	free	35.878	35.878	42.705	49.240	no	spot-free
62	41.677	109.611	9.531	68.406	49.422	0.406	0.422	14.056	0	84.125	101.421	streak	0.365	free	38.367	38.367	42.755	49.294	yes	streak-free
63	41.949	117.789	10.242	76.500	90.000	0.500	0.000	15.742	0	78.847	22.768	streak	0.375	free	29.878	29.878	42.782	49.322	yes	streak-free
66	36.779	53.349	4.639	13.000	33.938	0.000	-0.062	16.010	0	26.623	196.777	Undefined	0.374	free	35.694	35.694	42.717	49.252	yes	Undefined-free
68	36.766	93.824	8.159	40.000	41.547	0.000	-0.453	14.074	0	22.768	91.073	streak	0.380	free	32.714	32.714	42.654	49.185	yes	streak-free
69	41.138	67.061	5.831	61.000	20.703	0.000	-0.297	15.171	0	22.768	82.789	streak	0.326	free	33.224	33.224	42.667	49.199	yes	streak-free
75	39.486	63.240	5.499	53.000	33.703	0.000	-0.297	11.755	0	22.768	85.931	streak	0.289	free	32.551	32.551	42.652	49.183	yes	streak-free
