 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
34	39	92.750	94.233	8.194	85.234	43.234	0.234	0.234	39.570	0	268.588	337.057	spot	0.431	free	95.714	95.714	102.999	113.148	no	spot-free
35	40	98.387	348.229	30.281	90.516	13.422	-0.484	0.422	38.766	0	94.011	123.573	streak	0.454	free	88.939	88.939	102.937	113.083	yes	streak-free
36	42	94.446	106.474	9.259	42.250	54.797	0.250	-0.203	36.202	0	295.044	218.265	spot	0.392	free	98.918	98.918	102.585	112.714	no	spot-free
37	43	98.130	309.873	26.946	72.438	73.516	0.438	0.516	47.582	0	104.903	90.798	streak	0.386	free	72.061	72.061	102.531	112.657	yes	streak-free
38	46	107.468	242.353	21.074	63.703	82.281	-0.297	0.281	42.621	0	98.487	129.135	streak	0.396	free	98.041	98.041	102.708	112.842	yes	streak-free
39	51	89.917	236.930	20.603	11.891	84.703	-0.109	-0.297	32.253	0	108.066	119.833	streak	0.333	free	89.714	89.714	102.590	112.718	yes	streak-free
40	52	105.233	169.332	14.725	85.000	89.984	0.000	-0.016	47.788	0	27.287	22.947	streak	0.421	free	85.918	85.918	102.702	112.836	yes	streak-free
41	54	99.957	173.264	15.066	33.000	68.016	0.000	0.016	47.118	0	22.768	27.287	streak	0.369	free	77.653	77.653	102.692	112.826	yes	streak-free
42	57	105.794	191.124	16.619	83.000	63.906	0.000	-0.094	39.919	0	22.768	170.920	Undefined	0.376	free	80.388	80.388	101.820	111.911	yes	Undefined-free
43	61	109.923	153.868	13.380	74.000	56.000	0.000	0.000	38.503	0	22.768	22.768	streak	0.380	free	81.796	81.796	102.037	112.138	yes	streak-free
44	62	94.803	169.647	14.752	12.984	44.000	-0.016	0.000	37.586	0	23.485	22.768	streak	0.315	free	81.245	81.245	101.936	112.032	yes	streak-free
45	63	98.868	122.952	10.692	89.422	77.969	0.422	-0.031	36.857	0	368.037	171.304	Undefined	0.426	free	97.694	97.694	101.921	112.016	yes	Undefined-free
46	64	108.262	323.295	28.113	41.438	41.250	0.438	0.250	39.417	0	84.588	83.214	streak	0.436	free	100.612	100.612	102.090	112.194	yes	streak-free
47	65	91.169	181.924	15.819	83.875	53.672	-0.125	-0.328	33.612	0	44.234	176.526	Undefined	0.295	free	87.857	87.857	101.924	112.020	yes	Undefined-free
48	73	107.793	237.102	20.618	34.000	49.406	0.000	0.406	45.902	0	22.768	80.040	streak	0.389	free	82.714	82.714	101.616	111.697	yes	streak-free
49	74	94.897	204.824	17.811	48.266	15.781	0.266	-0.219	37.584	0	84.154	88.480	streak	0.322	free	73.837	73.837	101.536	111.613	yes	streak-free
50	78	96.391	155.525	13.524	16.000	33.000	0.000	0.000	36.305	0	22.768	22.768	streak	0.358	free	87.918	87.918	101.485	111.559	yes	streak-free
51	80	98.292	119.828	10.420	43.391	83.625	-0.609	0.625	38.653	0	126.882	280.340	Undefined	0.340	free	84.306	84.306	101.470	111.543	yes	Undefined-free
52	83	92.394	304.821	26.506	57.578	21.656	-0.422	-0.344	32.434	0	100.278	91.671	streak	0.351	free	87.837	87.837	101.353	111.420	yes	streak-free
53	91	99.070	182.931	15.907	67.188	38.062	0.188	0.062	38.138	0	74.502	25.561	streak	0.344	free	73.020	73.020	101.353	111.420	yes	streak-free
54	110	92.652	206.598	17.965	90.359	57.000	0.359	0.000	35.870	0	78.949	22.768	streak	0.324	free	79.163	79.163	101.246	111.308	yes	streak-free
