 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
21	24	137.336	259.511	22.566	17.984	10.219	-0.016	0.219	49.479	0	22.768	136.609	streak	0.385	free	130.959	130.959	137.696	149.430	yes	streak-free
22	25	127.494	274.869	23.902	67.984	79.000	-0.016	0.000	48.690	0	23.485	22.768	streak	0.406	free	100.429	100.429	137.366	149.087	yes	streak-free
23	26	132.756	267.106	23.227	24.000	83.016	0.000	0.016	63.534	0	29.546	26.522	streak	0.452	free	111.143	111.143	137.274	148.990	yes	streak-free
24	27	136.563	316.784	27.546	73.000	34.250	0.000	0.250	65.447	0	22.768	76.364	streak	0.420	free	97.000	97.000	137.335	149.054	yes	streak-free
25	28	135.437	298.186	25.929	53.703	22.000	-0.297	0.000	49.347	0	114.591	25.267	streak	0.379	free	106.000	106.000	137.350	149.070	yes	streak-free
26	29	126.042	213.122	18.532	24.984	75.094	-0.016	0.094	65.231	0	22.768	210.709	Undefined	0.436	free	89.102	89.102	137.028	148.734	yes	Undefined-free
27	30	125.139	261.191	22.712	30.000	47.000	0.000	0.000	45.921	0	22.768	22.768	streak	0.333	free	103.429	103.429	136.698	148.389	yes	streak-free
28	31	114.150	155.776	13.546	50.266	40.688	0.266	-0.312	52.918	0	461.410	145.998	streak	0.466	free	114.408	114.408	136.023	147.686	yes	streak-free
29	32	136.266	181.137	15.751	19.000	73.969	0.000	-0.031	62.129	0	28.139	276.718	Undefined	0.454	free	110.918	110.918	136.105	147.771	yes	Undefined-free
30	33	142.807	457.722	39.802	73.750	89.656	-0.250	-0.344	66.094	0	65.215	83.099	streak	0.401	free	101.490	101.490	136.386	148.064	yes	streak-free
31	34	131.047	324.370	28.206	47.344	34.516	0.344	0.516	46.693	0	81.780	125.421	streak	0.379	free	115.204	115.204	136.294	147.968	yes	streak-free
32	35	133.818	318.709	27.714	63.344	37.000	0.344	0.000	45.376	0	92.092	22.768	streak	0.393	free	116.000	116.000	136.289	147.963	yes	streak-free
33	37	136.863	310.288	26.982	13.000	48.312	0.000	0.312	65.078	0	22.768	79.448	streak	0.478	free	118.510	118.510	136.371	148.049	yes	streak-free
34	38	158.563	218.245	18.978	52.016	80.000	0.016	0.000	62.882	0	23.485	26.860	streak	0.455	free	127.020	127.020	137.051	148.758	yes	streak-free
35	39	139.503	255.392	22.208	42.016	22.891	0.016	-0.109	56.128	0	25.859	156.776	Undefined	0.445	free	131.020	131.020	137.180	148.892	yes	Undefined-free
36	41	136.354	306.274	26.633	70.516	7.750	0.516	-0.250	54.660	0	167.432	69.624	streak	0.410	free	114.878	114.878	137.218	148.932	yes	streak-free
37	42	134.756	271.829	23.637	45.781	67.000	-0.219	0.000	49.955	0	76.050	30.218	streak	0.387	free	121.551	121.551	137.214	148.928	yes	streak-free
38	44	134.092	314.813	27.375	36.438	66.844	0.438	-0.156	48.883	0	76.394	218.993	Undefined	0.417	free	119.041	119.041	137.194	148.907	yes	Undefined-free
39	47	121.682	339.266	29.501	33.000	85.641	0.000	-0.359	56.217	0	22.768	81.860	streak	0.434	free	110.939	110.939	136.871	148.571	yes	streak-free
40	48	133.107	228.510	19.870	19.984	58.000	-0.016	0.000	61.567	0	25.000	22.768	streak	0.400	free	98.980	98.980	136.837	148.534	yes	streak-free
41	50	127.288	264.905	23.035	32.234	25.531	0.234	-0.469	46.299	0	216.323	99.886	streak	0.438	free	129.408	129.408	136.668	148.359	yes	streak-free
42	53	130.245	232.046	20.178	43.984	14.031	-0.016	0.031	53.236	0	22.768	29.476	streak	0.355	free	97.959	97.959	136.181	147.850	yes	streak-free
43	55	139.262	211.451	18.387	52.000	72.000	0.000	0.000	53.171	0	22.768	22.768	streak	0.405	free	111.898	111.898	136.298	147.972	yes	streak-free
44	58	132.810	212.956	18.518	59.984	80.000	-0.016	0.000	53.627	0	23.485	22.768	streak	0.391	free	122.184	122.184	136.272	147.946	yes	streak-free
45	61	141.675	275.247	23.935	42.484	75.547	-0.516	0.547	47.232	0	153.222	91.790	streak	0.455	free	127.592	127.592	136.433	148.113	yes	streak-free
46	69	143.994	187.947	16.343	15.984	38.000	-0.016	0.000	51.852	0	22.768	22.768	streak	0.393	free	113.367	113.367	136.634	148.323	yes	streak-free
47	73	114.825	192.610	16.749	60.641	24.719	-0.359	-0.281	45.861	0	137.685	146.936	spot	0.352	free	107.347	107.347	136.116	147.783	yes	spot-free
48	78	140.972	249.931	21.733	59.000	54.656	0.000	-0.344	53.519	0	22.768	83.118	streak	0.419	free	111.388	111.388	136.254	147.927	yes	streak-free
49	86	119.531	232.296	20.200	55.906	47.859	-0.094	-0.141	41.581	0	159.439	66.494	streak	0.348	free	114.490	114.490	136.073	147.738	yes	streak-free
