 	ROI	z	a	stoichiometry	xpos	ypos	x0	y0	Chi^2	Good?	wx	wy	streak or spot?	Correlation Coefficient	free or bound?	iFirst	iSecond	pthresh	realthreshold	Above threshold?	Shape-Binding
30	33	142.807	457.722	76.287	73.750	89.656	-0.250	-0.344	66.094	0	65.215	83.099	streak	0.401	free	101.490	101.490	135.286	146.917	yes	streak-free
31	34	131.047	324.370	54.062	47.344	34.516	0.344	0.516	46.693	0	81.780	125.421	streak	0.379	free	115.204	115.204	135.194	146.821	yes	streak-free
32	35	133.818	318.709	53.118	63.344	37.000	0.344	0.000	45.376	0	92.092	22.768	streak	0.393	free	116.000	116.000	135.189	146.816	yes	streak-free
33	37	136.863	310.288	51.715	13.000	48.312	0.000	0.312	65.078	0	22.768	79.448	streak	0.478	free	118.510	118.510	135.271	146.901	yes	streak-free
34	38	158.563	218.245	36.374	52.016	80.000	0.016	0.000	62.882	0	23.485	26.860	streak	0.455	free	127.020	127.020	135.951	147.611	yes	streak-free
35	39	139.503	255.392	42.565	42.016	22.891	0.016	-0.109	56.128	0	25.859	156.776	Undefined	0.445	free	131.020	131.020	136.080	147.745	yes	Undefined-free
36	41	136.354	306.274	51.046	70.516	7.750	0.516	-0.250	54.660	0	167.432	69.624	streak	0.410	free	114.878	114.878	136.118	147.785	yes	streak-free
37	42	134.756	271.829	45.305	45.781	67.000	-0.219	0.000	49.955	0	76.050	30.218	streak	0.387	free	121.551	121.551	136.114	147.781	yes	streak-free
38	44	134.092	314.813	52.469	36.438	66.844	0.438	-0.156	48.883	0	76.394	218.993	Undefined	0.417	free	119.041	119.041	136.094	147.760	yes	Undefined-free
39	47	121.682	339.266	56.544	33.000	85.641	0.000	-0.359	56.217	0	22.768	81.860	streak	0.434	free	110.939	110.939	135.771	147.424	yes	streak-free
40	48	133.107	228.510	38.085	19.984	58.000	-0.016	0.000	61.567	0	25.000	22.768	streak	0.400	free	98.980	98.980	135.737	147.387	yes	streak-free
41	50	127.288	264.905	44.151	32.234	25.531	0.234	-0.469	46.299	0	216.323	99.886	streak	0.438	free	129.408	129.408	135.568	147.211	yes	streak-free
42	53	130.245	232.046	38.674	43.984	14.031	-0.016	0.031	53.236	0	22.768	29.476	streak	0.355	free	97.959	97.959	135.081	146.703	yes	streak-free
43	55	139.262	211.451	35.242	52.000	72.000	0.000	0.000	53.171	0	22.768	22.768	streak	0.405	free	111.898	111.898	135.198	146.825	yes	streak-free
44	58	132.810	212.956	35.493	59.984	80.000	-0.016	0.000	53.627	0	23.485	22.768	streak	0.391	free	122.184	122.184	135.172	146.799	yes	streak-free
45	61	141.675	275.247	45.874	42.484	75.547	-0.516	0.547	47.232	0	153.222	91.790	streak	0.455	free	127.592	127.592	135.333	146.966	yes	streak-free
46	69	143.994	187.947	31.325	15.984	38.000	-0.016	0.000	51.852	0	22.768	22.768	streak	0.393	free	113.367	113.367	135.534	147.176	yes	streak-free
47	73	114.825	192.610	32.102	60.641	24.719	-0.359	-0.281	45.861	0	137.685	146.936	spot	0.352	free	107.347	107.347	135.016	146.636	yes	spot-free
48	78	140.972	249.931	41.655	59.000	54.656	0.000	-0.344	53.519	0	22.768	83.118	streak	0.419	free	111.388	111.388	135.154	146.779	yes	streak-free
49	86	119.531	232.296	38.716	55.906	47.859	-0.094	-0.141	41.581	0	159.439	66.494	streak	0.348	free	114.490	114.490	134.973	146.590	yes	streak-free
